featureID
3322180
3322064
3322088
3322094
3322098
3322110
3322186
3322162
3322136
3322144
3322154
3322190
3322126
3322152
3322014
3322114
3322016
3322102
3322008
3322074
3322038
3322066
3321996
3321900
3321890
3321872
3319234
3319228
3319236
3319220
3319224
3318498
3319196
3319214
3319202
3319210
3319190
3322456
3321282
3322440
3321128
3322318
3322338
3319242
3319246
3318742
3319204
3319200
3318538
3319042
3318218
3319038
3318664
3319232
3319230
3319226
3320174
3320172
3321866
3319244
3319240
3319248
3321854
3325416
3326714
3326716
3319814
3319040
3319034
3319050
3330324
3319046
3319118
3319122
3321924
3325718
3321934
3319112
3319778
3319078
3319058
3319068
3319774
3325724
3325836
3325726
3325728
3319128
3319132
3319146
3319150
3319174
3319182
3319186
3319188
5205268
5205270
5205272
5205286
5205290
5205276
5205302
5205304
5205308
5205318
5205320
5205294
9316917
9316929
9316901
9316907
9316911
9314833
9316903
9314841
9316915
9314953
9314835
9314751
9314827
9314837
9314805
9314801
9314821
9314765
9314733
9314745
9314739
9315025
9314683
9314709
9315027
9314685
9314707
9314651
9314627
9314607
9314613
9314609
9314569
9314595
9314521
9314525
9314539
9314487
9314453
9314461
9314463
9314455
9314411
9314415
9314377
9314979
9314375
9314331
9314281
9314309
9314457
9314459
9313227
9316899
9316905
9316773
9320077
9314991
9314337
9315051
9314479
9320075
9316927
9314471
9314475
9314451
9314299
9314345
5846410
5846414
5846416
5846420
5846422
5846424
6731501
6731495
6731465
6731485
6731463
6732979
166174258
166174254
166174257
6731719
6732977
6731707
6731695
6731691
6731677
6731701
6731673
6731665
6731771
6731675
6731657
6731631
6731639
6731649
6731625
6731613
6731589
6731593
6731583
6731597
6731609
6731605
6731553
6731579
6731541
6731525
6731539
6731509
6731517
6731767
6731629
6730789
6731641
6752138
6741756
6741720
6741740
166174262
166174264
6734881
6761952
6761946
6761968
6762074
6762076
6762206
6762178
6761790
6761804
6761352
6761358
6761362
6761370
6761388
6761406
6761410
6761414
6761422
6761432
6761442
6761444
6761978
6761786
6762034
6762044
6761424
6761940
6761958
6762198
6762200
6767466
6762188
6761938
6761934
6762184
6762066
6762046
6762004
6762018
6742230
6745646
6742144
6742162
6742118
6742214
6742102
6742080
6742094
6742074
6742838
6742828
6742840
6742842
6742856
6742848
6745786
6742864
6742852
6742868
6745858
6742712
6742870
6742874
6745906
6745910
6745900
6745920
6745928
6745944
6746014
6745956
6746028
6746076
6746078
6746094
6746142
6746140
6746184
6746208
6746232
6746192
6746230
6746226
6746206
6746220
6746224
6746168
6746176
6746162
6746130
6746118
6746088
6746108
6746126
6746074
6746056
6746046
6746036
6746018
6746010
6745968
6745972
6745950
6745942
6745926
6745894
6745888
6745916
6745872
6745794
6745774
6745746
6745728
6745710
6745698
6745688
6745678
6746222
6745000
6746204
6745652
6742822
6752090
6742832
6742876
6742854
6745806
6745812
6745822
6745818
6746180
6742054
6742472
6742026
6742028
6742022
6742014
6741982
6741970
6741978
6741980
6741958
6741964
6741948
6741934
6741918
6741912
6741910
6741904
6741898
6741890
6741860
6741868
6741876
6741856
6741850
6741830
6741820
6741798
6741790
6742444
6741784
6742464
6740576
6740592
6742466
6742468
6741776
6741976
6741994
6742050
6742470
9327974
9327980
9331138
9327258
9327942
9327966
9327914
9327930
9327916
9327908
9327948
9327952
9327954
9327970
9327910
9327950
9327960
9327896
9327894
9327886
9327880
9327876
9327870
9327912
9327230
9327918
9331540
9331534
9331532
9331528
9331526
9331520
9331518
9331510
9331478
9331482
9331474
9331446
9331464
9331436
9331410
9331412
9331428
9331420
9331416
9331424
9331388
9331392
9331398
9331404
9331386
9331370
9331378
9331376
9331364
9331366
9331358
9331354
9331350
9336412
9331298
9331302
9331286
9331260
9331278
9331238
9331234
9331206
9331202
9331170
9331164
9331394
9331396
9329788
9327904
9331148
9331152
9331330
9331514
9332490
9331616
9332486
9332480
9331612
9332478
9331610
9331602
9331608
9331600
9331572
9331590
9331570
9331584
9331580
9331596
9331566
9331576
9331562
9331554
9331552
9331548
9330722
9331546
9331544
9332546
9332538
9332536
9332528
9332532
9332526
9332520
9332518
9332512
9332508
9332506
9332502
9332496
9332494
9332552
9332548
9332550
9332572
6782179
6782185
6782191
6782267
6782183
6782163
6782141
6782129
6782127
6782121
6782113
6782097
6782091
6782067
6782273
6782065
6782043
6782041
6782057
6782031
6782035
6782025
6782013
6782011
6782001
6781983
6782301
6781967
6781977
6781991
6778975
6778977
6778971
6778961
6778967
6779105
6778959
6778581
6778573
6778775
6778585
6778945
6779065
6778949
6778953
6778957
6779099
6779093
6779061
6778933
6778929
6778925
6778923
6778917
6778915
6778911
6778891
6778909
6778897
6778903
6779095
6778575
6779067
6778579
6778951
6778587
6779101
6778955
6778577
6779063
6779103
6778589
6779097
6779053
6779055
6779059
6778889
6778939
6778941
6778947
6778943
6779057
7698892
7698894
7699072
7698924
7698910
7698936
7698898
7702918
7702894
7703054
7702878
7702872
7702850
7703028
7702812
7702802
7702796
7702782
7702774
7702768
7702754
7702762
7702748
7702736
7702730
7702726
7702720
7702710
7702702
7701254
7702696
7701252
7701190
7701224
7701182
7701194
7701202
7701204
7701178
7701124
7701114
7701112
7701098
7701090
7701078
7701070
7704908
7700976
7701006
7700984
7700946
7700950
7700934
7700926
7700892
7699002
7699000
7698988
7698994
7698976
7698962
7698954
7698960
7699068
7698948
7698938
7702444
7702904
7703036
7702454
7702910
7702934
7704900
7702902
7702906
7702920
7700900
7699970
166174668
166174667
7703046
7702746
7702924
7700894
7700898
7703044
7702930
7701064
7701062
7701054
7701470
7700910
7700916
7703006
7702440
7703052
7702738
6134073
6134077
6134081
6134087
6163261
6163267
6163265
6165129
6163263
6163253
6163255
6162775
6170754
6170734
6170708
6170702
6170662
6170648
6170632
6170624
6170606
6170592
166171732
166171730
6168556
6170676
6171772
7718568
7718562
7718526
7718518
7718506
7718496
7718500
7718480
7718454
7718462
7718444
7718412
7718392
7718368
7718362
7718432
7718350
7718330
7718342
7718334
7718290
7718288
7714170
7713204
7714492
7712944
7712822
7712804
7713698
7717746
25076276
7718548
7717762
7717760
7718544
7717758
7718540
7718552
7714536
7713724
7714150
7722666
7717744
7717740
7718536
7718542
7714532
7718546
7718550
7718534
7718306
166182148
166182149
7722634
7718576
7718570
166182161
166182162
7718580
25076254
25076282
7718538
7714176
7714186
7714200
7714202
7718062
7718068
7718082
7718084
7718106
7718108
7718110
7718140
7718148
7718150
7718152
7718174
7718186
7718188
7718198
7718200
7718206
7718216
7718236
7718240
7718244
7718252
7718260
7718272
7718284
7718286
7718554
