YEAR MONTH DAY PRCP TMAX TMIN TAVG
2000 5 15 0.03 30.4 9.54 19.97
2000 5 16 1.17 16.54 0.08 8.31
2000 5 17 1.77 24.16 11.43 17.8
2000 5 18 0.17 20.58 12.53 16.55
2000 5 19 0.57 13.92 4.74 9.33
2000 5 20 16.62 26.17 12.44 19.3
2000 5 21 0 26.64 8.47 17.55
2000 5 22 0 19.39 11.75 15.57
2000 5 23 0 31.24 12.46 21.85
2000 5 24 2.25 33.49 15 24.25
2000 5 25 0 25.74 9.99 17.86
2000 5 26 0.12 22.37 4.28 13.33
2000 5 27 0 19.94 3.36 11.65
2000 5 28 11.77 18.55 8.86 13.7
2000 5 29 2.17 18.66 8.94 13.8
2000 5 30 1.17 29.05 17.62 23.34
2000 5 31 0 26.39 14.86 20.62
2000 6 1 0 23.85 3.18 13.52
2000 6 2 5.28 28.84 9.79 19.31
2000 6 3 0 24.71 10.15 17.43
2000 6 4 0 28.46 11.42 19.94
2000 6 5 0.05 24.14 11.69 17.91
2000 6 6 0.12 22.21 3.21 12.71
2000 6 7 0.32 24.34 7.46 15.9
2000 6 8 0.08 15.57 9.67 12.62
2000 6 9 12.8 24.48 12.51 18.5
2000 6 10 0.6 18.08 12.21 15.14
2000 6 11 1.95 20.98 16.22 18.6
2000 6 12 0 21.47 9.4 15.43
2000 6 13 0.03 24.08 9.21 16.64
2000 6 14 1.2 23.89 12 17.95
2000 6 15 0.2 26.34 13.63 19.98
2000 6 16 2.55 25.63 15.91 20.77
2000 6 17 0.28 18.74 13.72 16.23
2000 6 18 0 20.63 2.27 11.45
2000 6 19 0 29.04 10.03 19.54
2000 6 20 0.85 22.07 5.37 13.72
2000 6 21 19.73 24.15 18.13 21.14
2000 6 22 5.22 23.44 10.3 16.87
2000 6 23 0.68 19.94 7.73 13.84
2000 6 24 4.62 18.25 11.09 14.67
2000 6 25 4.03 28.82 19.88 24.35
2000 6 26 2.85 26.22 14.7 20.46
2000 6 27 0 24.16 17.24 20.7
2000 6 28 0 27.82 8.37 18.09
2000 6 29 0 32.03 15.57 23.8
2000 6 30 0 23.33 11.65 17.49
2000 7 1 0 25.14 9.25 17.2
2000 7 2 0 29.78 11.19 20.48
2000 7 3 0 28.66 13.28 20.97
2000 7 4 23 30.97 16.72 23.84
2000 7 5 6.65 27.64 16.11 21.88
2000 7 6 0 22.71 11.79 17.25
2000 7 7 0 26.09 12.85 19.47
2000 7 8 2.03 27.67 13.83 20.75
2000 7 9 0 26.03 11.7 18.87
2000 7 10 6.1 28.27 16.74 22.5
2000 7 11 0.93 27.02 13.06 20.04
2000 7 12 0 29.96 17.55 23.76
2000 7 13 0 25.61 9.75 17.68
2000 7 14 0 26.7 10.89 18.8
2000 7 15 0 27.23 12.6 19.91
