YEAR MONTH PRCP TMAX TMIN TAVG ET DIF
2008 12 172.03 3.99 -5.84 -0.93 19.76 9.82
2009 1 165.7 1.15 -9.55 -4.2 15.94 10.7
2009 2 62.43 0.93 -10.95 -5.01 18.6 11.88
2009 3 69 6.21 -5.08 0.56 40.19 11.29
2009 4 120.69 13.08 0.82 6.95 74.61 12.26
2009 5 130.28 21.73 8.48 15.1 129.9 13.25
2009 6 166.48 24.69 12.53 18.61 147.46 12.16
2009 7 48.25 28.84 13.89 21.37 183.64 14.95
2009 8 81.68 28.28 14.07 21.18 165.08 14.21
2009 9 117.59 24.94 10.06 17.5 124.38 14.88
2009 10 190.45 18.03 3.96 11 77.69 14.06
2009 11 57.76 10.01 -1.08 4.46 36.05 11.09
2009 12 60.48 1.93 -9.11 -3.59 17.64 11.04
2010 1 85.11 1.15 -8.83 -3.84 15.81 9.99
2010 2 25.94 1.34 -11.78 -5.22 19.22 13.12
2010 3 169.78 7.83 -2.9 2.46 43.22 10.73
2010 4 57.04 14.03 0.75 7.39 79.05 13.28
2010 5 167.46 20.66 7.83 14.25 124.46 12.82
2010 6 43.47 25.96 11.54 18.75 161.13 14.42
2010 7 179.83 28.37 15.52 21.95 172.78 12.85
2010 8 186.96 27.62 13.94 20.78 160.32 13.68
2010 9 53.41 23.28 9.47 16.38 116.02 13.81
2010 10 87.51 18.13 5.44 11.78 75.81 12.69
2010 11 32.48 11.95 0.13 6.04 39.87 11.82
2010 12 191.12 4.46 -4.6 -0.07 19.93 9.06
2011 1 73.74 0.4 -10.57 -5.08 15.1 10.97
2011 2 10.68 2.36 -10.67 -4.16 21.53 13.04
2011 3 85.79 7.97 -3.66 2.15 44.84 11.64
2011 4 145.81 12.92 1.61 7.27 73.17 11.3
2011 5 59.84 19.71 6.37 13.04 122.73 13.34
2011 6 36.04 26.07 12.05 19.07 160.54 14.02
2011 7 62.19 29.23 14.51 21.87 184.35 14.72
2011 8 88.34 27.31 13.14 20.22 160.18 14.17
2011 9 102.67 23.23 10.98 17.11 110.76 12.25
2011 10 57.38 17.89 2.78 10.33 77.83 15.11
2011 11 66.4 10.78 -0.41 5.19 36.97 11.19
2011 12 133.58 4.08 -6.22 -1.07 19.92 10.3
2012 1 70.57 1.32 -9.26 -3.97 16.12 10.58
2012 2 40.96 2.69 -10.34 -3.83 21.28 13.02
2012 3 55.24 6.28 -3.92 1.18 39.48 10.2
2012 4 84.48 14.17 2.07 8.12 77.64 12.1
2012 5 58.25 20.42 6.71 13.57 125.97 13.71
2012 6 72.66 25.58 12.56 19.07 154.46 13.02
