YEAR MONTH PRCP TMAX TMIN TAVG ET DIF
2009 12 191.56 4.55 -7.67 -1.56 21.21 12.22
2010 1 47.64 1.38 -9.28 -3.95 16.21 10.66
2010 2 100.37 0.56 -10.63 -5.03 18.02 11.19
2010 3 112.09 6.27 -4.75 0.76 40.11 11.01
2010 4 82.98 14.31 1.19 7.75 79.67 13.12
2010 5 85.73 19.06 5.69 12.37 119.64 13.37
2010 6 134.47 24.97 11.78 18.37 152.51 13.19
2010 7 93.99 27.31 13.56 20.43 171.93 13.75
2010 8 92.52 27.13 13.69 20.41 157.4 13.44
2010 9 166.26 22.05 7.89 14.97 112.64 14.16
2010 10 44.34 15.66 1.24 8.45 71.7 14.42
2010 11 72.72 8.92 -2.22 3.35 34.34 11.14
2010 12 81.33 2.26 -7.83 -2.79 17.81 10.08
2011 1 68.15 -0.26 -9.98 -5.12 14.17 9.72
2011 2 31.6 -0.28 -13.61 -6.94 17.32 13.32
2011 3 27.68 5.63 -5.86 -0.11 39.49 11.49
2011 4 136.12 12.73 0.52 6.62 74.1 12.21
2011 5 68.6 20.25 5.14 12.69 129.2 15.12
2011 6 178.82 24.25 11.56 17.91 147.91 12.68
2011 7 36.56 27.06 13.02 20.04 171.73 14.04
2011 8 45.58 25.45 12.04 18.74 149.81 13.42
2011 9 79.21 22.77 7.48 15.13 116.76 15.29
2011 10 170.68 17.07 2.64 9.85 74.77 14.43
2011 11 89.39 8.46 -2.23 3.11 32.87 10.69
2011 12 132.44 1.89 -7.58 -2.84 17.08 9.47
2012 1 48.2 0.44 -9.51 -4.54 14.99 9.95
2012 2 43.08 0.08 -12.52 -6.22 17.35 12.6
2012 3 85.17 5.94 -5.76 0.09 39.86 11.7
2012 4 189.91 14.11 1.24 7.67 78.69 12.87
2012 5 115.62 20.98 6.14 13.56 131 14.84
2012 6 61.07 23.89 9.15 16.52 153.02 14.74
2012 7 31.74 28.6 13.73 21.16 182.21 14.87
2012 8 81.62 26.07 12.77 19.42 152.54 13.3
2012 9 68.74 22.8 8.95 15.87 114.5 13.86
2012 10 70.76 17.42 3.01 10.21 76.5 14.41
2012 11 54.72 10.24 -2.09 4.07 37.36 12.33
2012 12 110.02 2.06 -8.13 -3.03 17.6 10.18
2013 1 30.28 1.29 -9.71 -4.21 16.15 11
2013 2 33.81 2.69 -10.86 -4.09 21.3 13.55
2013 3 152.03 6.89 -3.68 1.61 41.09 10.57
2013 4 108.63 13.51 -0.19 6.66 77.97 13.7
2013 5 56.78 18.39 4.07 11.23 119.15 14.32
2013 6 48.79 26.96 12.34 19.65 166.28 14.62
2013 7 113.13 27.65 14.57 21.11 170.65 13.08
2013 8 47.58 26.49 11.48 18.98 160.1 15.01
2013 9 42.2 22.29 7.59 14.94 114.68 14.7
2013 10 20.92 16.6 1.99 9.29 74.52 14.61
2013 11 45.94 9.5 -1.92 3.79 35.5 11.43
2013 12 100.63 2.63 -6.4 -1.89 17.86 9.03
2014 1 78.73 -0.01 -11.97 -5.99 14.63 11.96
2014 2 82.94 0.39 -12.27 -5.94 17.8 12.65
2014 3 116.02 5.51 -6.36 -0.42 39 11.88
2014 4 112.61 13.41 -0.43 6.49 77.83 13.84
2014 5 108.02 18.45 4.66 11.56 118.24 13.79
2014 6 111.71 23.85 11.71 17.78 143.9 12.14
2014 7 65.9 28.15 14.54 21.35 175.13 13.61
2014 8 131.03 27.19 11.72 19.46 164.66 15.47
2014 9 172.44 22.86 9.42 16.14 113.66 13.44
2014 10 26.01 15.72 2.52 9.12 70.37 13.2
2014 11 64.37 9.65 -1.01 4.32 35.13 10.66
2014 12 134.43 3.05 -6.56 -1.75 18.58 9.61
2015 1 67.31 0.81 -9.51 -4.35 15.49 10.32
2015 2 24.34 0.26 -10.53 -5.14 18.19 10.8
2015 3 67.95 5.36 -6.5 -0.57 39.08 11.86
2015 4 59.5 14.14 -0.21 6.96 81.47 14.35
2015 5 94.26 19.89 5.15 12.52 126.85 14.74
2015 6 14.5 25.68 10.92 18.3 161.34 14.76
2015 7 104.48 25.63 13.25 19.44 158.75 12.39
2015 8 96.07 26 13.03 19.51 150.37 12.97
2015 9 15.2 24.27 8.89 16.58 122.28 15.38
2015 10 273.24 17.01 4.68 10.84 71.59 12.33
2015 11 90.4 10.13 -0.58 4.78 35.53 10.72
2015 12 121 3.08 -8.29 -2.6 19.02 11.38
2016 1 87.77 1.1 -8.83 -3.86 15.74 9.93
2016 2 69.74 1.88 -9.8 -3.96 19.96 11.67
2016 3 54.8 6.01 -4.92 0.54 39.5 10.94
2016 4 53.42 13.03 -1.02 6 76.83 14.05
2016 5 176.15 19.56 6.8 13.18 120.01 12.76
2016 6 47 24.25 11.12 17.68 149.34 13.14
2016 7 82.79 26.34 13.6 19.97 163.41 12.73
2016 8 74.34 27.08 12.91 20 159.88 14.17
2016 9 60.25 22.04 8.71 15.37 110.67 13.33
2016 10 109.32 17.02 3.25 10.14 74.59 13.78
2016 11 76.44 11.42 -0.74 5.34 39.26 12.16
2016 12 64.38 1.24 -9.54 -4.15 16.74 10.78
2017 1 57.28 1.38 -9.61 -4.12 16.26 10.99
2017 2 104.43 2.28 -7.66 -2.69 20.11 9.94
2017 3 123.63 4.53 -6.14 -0.81 36.15 10.67
2017 4 61.76 12.83 0.01 6.42 74.67 12.82
2017 5 110.53 18.85 5.08 11.96 119.79 13.77
2017 6 86.94 24.15 10.84 17.49 149.52 13.31
2017 7 88.05 26.28 14.73 20.51 157.81 11.54
2017 8 85.05 26.24 13.11 19.67 152.54 13.13
2017 9 93.81 23.38 9.97 16.68 115.33 13.41
2017 10 111.42 14.95 3.9 9.42 65.1 11.05
2017 11 126.17 11 -0.09 5.45 37.66 11.09
2017 12 71.82 1.76 -9.56 -3.9 17.47 11.32
2018 1 73.22 -1.02 -10.52 -5.77 13.29 9.5
2018 2 83.36 -0.26 -12.04 -6.15 16.88 11.79
2018 3 123.16 7.09 -4.77 1.16 42.51 11.85
2018 4 88.32 13.99 -0.09 6.95 79.98 14.08
2018 5 80.75 20.7 5.8 13.25 129.94 14.89
2018 6 46.79 24.68 11.52 18.1 151.18 13.16
2018 7 54.89 27.73 13.2 20.47 176.86 14.53
2018 8 50.76 25.71 11.49 18.6 154.22 14.22
2018 9 80.92 22.54 9.12 15.83 112.56 13.43
2018 10 111.24 17.07 3.45 10.26 74.5 13.62
2018 11 151.4 9.42 -1.59 3.91 35.04 11
2018 12 134.46 1.84 -7.81 -2.99 17.19 9.65
2019 1 148.6 -0.06 -9.92 -4.99 14.42 9.86
2019 2 72.87 1.56 -9.16 -3.8 20.04 10.72
2019 3 22.31 4.84 -7.5 -1.33 38.1 12.34
2019 4 48.14 14.33 0.42 7.38 81.54 13.91
2019 5 98.61 18.99 6.01 12.5 118.96 12.98
2019 6 86.76 25.75 11.39 18.57 160.24 14.35
2019 7 161.13 27.92 15.96 21.94 166.47 11.96
2019 8 151.66 27.43 13.74 20.58 158.94 13.69
2019 9 114.54 22.5 10.01 16.26 109.13 12.49
2019 10 39.41 16.66 2.9 9.78 72.83 13.76
2019 11 130.34 8.71 -0.73 3.99 32.2 9.44
2019 12 72.71 4.05 -6.83 -1.39 20.09 10.88
2020 1 64.34 -0.03 -10.08 -5.05 14.49 10.05
2020 2 80.72 1.3 -10.73 -4.72 19.15 12.03
2020 3 68.32 4.55 -6 -0.72 36.13 10.56
2020 4 64.62 13.59 1.3 7.44 76.18 12.28
2020 5 170.04 18.99 4.61 11.8 121.72 14.38
2020 6 19.02 24.06 10.48 17.27 150.05 13.58
2020 7 97.23 27.08 13.84 20.46 168.81 13.24
2020 8 50.04 25.6 13.6 19.6 145.57 12
2020 9 103.54 23.39 9.35 16.37 116.97 14.04
2020 10 63.07 16.35 2.6 9.47 72.76 13.75
2020 11 53.1 10.63 -2.55 4.04 38.58 13.19
2020 12 74.47 -0.63 -10.26 -5.44 14.32 9.63
2021 1 114.04 -0.43 -11.66 -6.04 14.12 11.23
2021 2 45.06 -0.76 -13.91 -7.34 16.02 13.16
2021 3 39.62 5.6 -5.81 -0.1 38.93 11.41
2021 4 65.38 12.96 -1.28 5.84 76.81 14.24
2021 5 146.76 18.68 6.1 12.39 116.15 12.59
2021 6 82.27 24.46 12.2 18.33 146.91 12.26
2021 7 40.15 26.8 13.36 20.08 168.41 13.44
2021 8 187.82 26.27 13.94 20.11 149.53 12.33
2021 9 108.74 23.43 9.47 16.45 116.91 13.96
2021 10 56.8 16.68 4.14 10.41 71.85 12.54
2021 11 93.5 9.14 -2.43 3.35 35.01 11.57
2021 12 58.53 0.05 -10.8 -5.38 15.29 10.85
2022 1 123.38 0.58 -10.72 -5.07 15.34 11.3
2022 2 55.31 -1.12 -12.54 -6.83 15.64 11.42
2022 3 94.17 5.96 -6.16 -0.1 40.14 12.12
2022 4 70.26 11.54 -0.73 5.41 69.99 12.27
2022 5 58.82 19.86 4.94 12.4 126.5 14.92
2022 6 109.9 25.51 12.17 18.84 155.37 13.34
2022 7 89.11 27.93 14.88 21.41 171.69 13.04
2022 8 124.67 26.24 12.08 19.16 156.29 14.16
2022 9 46.73 23.34 9.74 16.54 115.71 13.6
2022 10 106.67 16.17 2.69 9.43 71.92 13.48
2022 11 35.43 9.93 -1.97 3.98 36.55 11.9
2022 12 88.35 2.02 -8.33 -3.16 17.6 10.35
2023 1 96.84 1.23 -9.62 -4.2 16.06 10.85
2023 2 31.25 1 -10.59 -4.79 19.34 11.58
2023 3 131.18 6.24 -5.39 0.42 40.95 11.63
2023 4 92.54 13.28 0.24 6.76 77 13.04
2023 5 83.26 18.95 5.24 12.09 120.6 13.71
2023 6 118.37 24.96 11.72 18.34 152.95 13.24
2023 7 137.64 27.07 15.13 21.1 162.82 11.94
2023 8 155.27 26.08 13.31 19.7 149.96 12.77
2023 9 74.71 23.09 8.26 15.68 116.9 14.83
2023 10 81.72 17.26 3.08 10.17 74.98 14.18
2023 11 166.92 10.61 0.81 5.71 35.37 9.8
2023 12 102.49 2.44 -6.92 -2.24 17.68 9.37
2024 1 37.47 -2.29 -13.69 -7.99 11.87 11.4
2024 2 59.88 1.2 -9.56 -4.18 18.86 10.76
2024 3 84.85 5.28 -6.21 -0.47 38.25 11.48
2024 4 140.61 12.56 0.5 6.53 72.74 12.06
2024 5 65.73 19.28 6 12.64 120.31 13.28
2024 6 75.27 25.23 10.88 18.05 157.68 14.35
2024 7 76.37 27.41 13.01 20.21 174.92 14.4
2024 8 73.25 26.07 12.51 19.29 153.48 13.56
2024 9 67.46 21.99 8.77 15.38 110.22 13.22
2024 10 78.01 14.92 3.22 9.07 66.14 11.71
2024 11 165.82 9.76 -1.5 4.13 35.78 11.25
2024 12 76.58 2.04 -8.82 -3.39 17.74 10.86
2025 1 117.5 0.86 -9.11 -4.12 15.47 9.97
2025 2 7.25 1.16 -12.15 -5.49 18.95 13.31
2025 3 81.86 5.29 -5.46 -0.08 37.82 10.75
2025 4 199.71 12.45 0.39 6.42 72.44 12.06
2025 5 136.29 17.79 5.42 11.6 112.18 12.38
2025 6 99.63 23.44 10.46 16.95 145.38 12.98
2025 7 27.21 26.88 13.7 20.29 167.68 13.18
2025 8 76.75 26.85 12.68 19.77 158.93 14.18
2025 9 15.18 23.55 8.52 16.04 119.81 15.02
2025 10 48.3 17.58 1.12 9.35 79.23 16.45
2025 11 93.51 9.38 -1.75 3.81 35.07 11.13
2025 12 103.34 2.69 -7.27 -2.29 18.29 9.96
2026 1 135.32 1.14 -10.69 -4.77 16.06 11.83
2026 2 46.2 0.64 -10.5 -4.93 18.13 11.14
2026 3 89.48 3.45 -7.19 -1.87 33.83 10.64
2026 4 124.34 14.14 0.24 7.19 80.22 13.9
2026 5 102.78 20.47 5.94 13.21 128.19 14.53
2026 6 66.59 24 11.55 17.78 145.79 12.46
2026 7 58.25 27.55 13.26 20.41 175.15 14.3
2026 8 96.66 26.34 13.42 19.88 152.16 12.92
2026 9 107.98 21.85 8.49 15.17 110.12 13.37
2026 10 173.84 18.37 3.47 10.92 79.76 14.9
2026 11 153.33 10.11 0.22 5.17 35.14 9.89
2026 12 44.93 2.15 -7.98 -2.91 17.7 10.13
2027 1 106.04 0.42 -10.64 -5.11 15.12 11.05
2027 2 80.28 1.29 -9.67 -4.19 19.69 10.96
2027 3 43.53 5.12 -5.94 -0.41 38.09 11.06
2027 4 43.44 13.32 -0.04 6.64 77.57 13.36
2027 5 53.69 20.36 4.48 12.42 131.22 15.88
2027 6 97.94 24.08 11.72 17.9 145.94 12.35
2027 7 53.31 27.59 13.75 20.67 173.36 13.84
2027 8 41.26 25.89 12.92 19.4 149.9 12.96
2027 9 107.24 20.91 7.93 14.42 105.26 12.98
2027 10 41.96 17.01 3.62 10.32 73.2 13.38
2027 11 189.91 9.93 -0.24 4.84 34.72 10.17
2027 12 170 2.46 -6.46 -2 17.51 8.92
2028 1 29.43 -1.61 -13.25 -7.43 12.68 11.63
2028 2 96.9 1.92 -9.89 -3.99 20.04 11.81
2028 3 84.22 4.68 -6.27 -0.8 36.64 10.95
2028 4 43.73 14.61 0.14 7.37 82.45 14.47
2028 5 72.69 20.18 5.86 13.02 126.44 14.31
2028 6 87.23 24.35 10.6 17.48 151.92 13.76
2028 7 160.65 26.05 13.56 19.81 161.18 12.49
2028 8 51.26 26.15 12.79 19.47 153.02 13.35
2028 9 166.82 22.64 9.37 16 112.49 13.27
2028 10 92.79 17.18 3.48 10.33 74.91 13.7
2028 11 112.99 9.4 -2.4 3.5 35.6 11.8
2028 12 89 1.53 -8.44 -3.45 16.92 9.96
2029 1 152.21 0.67 -10.88 -5.11 15.46 11.55
2029 2 60.58 1.9 -10.98 -4.54 20.08 12.88
2029 3 132.27 5.01 -6.84 -0.92 37.84 11.85
2029 4 56.63 13.67 1.19 7.43 76.74 12.48
2029 5 64.44 19.23 4.36 11.79 123.76 14.87
2029 6 76.52 24.27 10.56 17.42 151.4 13.71
2029 7 90.18 28.07 14.43 21.25 174.88 13.64
2029 8 177.41 26.4 12.5 19.45 156.03 13.9
2029 9 188.71 21.6 9.38 15.49 106.27 12.21
2029 10 66.43 16.77 3.68 10.23 72.93 13.09
2029 11 193.39 9.23 -0.93 4.15 34.05 10.17
2029 12 72.34 1.2 -8.86 -3.83 16.55 10.06
2030 1 105.58 -1.28 -11.16 -6.22 13.04 9.88
2030 2 82.03 0.18 -11.74 -5.78 17.51 11.92
2030 3 158.1 6.01 -5.78 0.12 40.06 11.79
2030 4 81.03 14.89 1.65 8.27 81.67 13.24
2030 5 44.38 20.67 5.91 13.29 129.52 14.76
2030 6 35.42 24.3 10.56 17.43 151.63 13.74
2030 7 67.52 27.85 13.94 20.9 175.02 13.91
2030 8 66.14 27.51 12.89 20.2 163.23 14.62
2030 9 149.71 21.15 8.64 14.9 105.61 12.5
2030 10 42.47 17.04 2.94 9.99 75.1 14.11
2030 11 56.9 8.2 -2.78 2.71 33.06 10.98
2030 12 315.17 2.71 -6.3 -1.8 17.95 9.01
2031 1 52.07 1.18 -10.55 -4.68 16.1 11.73
2031 2 87.36 1.15 -10.36 -4.61 19.57 11.51
2031 3 120.04 6.25 -5.64 0.31 41.14 11.89
2031 4 99.36 14.34 0.7 7.52 81.17 13.63
2031 5 73.05 20.14 6.07 13.11 126.33 14.07
2031 6 159.24 24.07 12.18 18.12 144.12 11.9
2031 7 126.19 27.71 14.29 21 172.19 13.42
2031 8 107 26.7 12.77 19.74 156.77 13.93
2031 9 31.13 22.62 9.44 16.03 111.37 13.18
2031 10 69.94 17.25 3.01 10.13 75.01 14.24
2031 11 151.24 8.08 -2.06 3.01 31.86 10.14
2031 12 64.8 0.7 -8.13 -3.71 15.54 8.83
2032 1 196.5 -0.68 -10.48 -5.58 13.72 9.81
2032 2 119.94 2.04 -9.26 -3.61 20.13 11.3
2032 3 131.67 5.73 -5.31 0.22 38.98 11.04
2032 4 132.33 12.8 1.04 6.92 72.99 11.76
2032 5 135.14 18.72 5.59 12.15 117.69 13.13
2032 6 45.67 25.32 11.42 18.37 156.62 13.91
2032 7 71.33 28.05 14.46 21.26 174.57 13.59
2032 8 44.67 26.22 12.49 19.36 154.65 13.72
2032 9 17.47 24.33 9.93 17.13 121.08 14.4
2032 10 49.58 16.32 2.06 9.19 73.32 14.26
2032 11 103.91 10.48 -2.14 4.17 37.95 12.61
2032 12 129.98 3.08 -6.86 -1.89 18.74 9.94
2033 1 14.79 -0.2 -12.34 -6.27 14.4 12.14
2033 2 63.74 1.51 -9.69 -4.09 19.36 11.2
2033 3 68.66 4.51 -5.54 -0.51 35.69 10.05
2033 4 77.09 14.09 0.81 7.45 79.23 13.28
2033 5 90.01 19.25 5.65 12.45 120.98 13.6
2033 6 67.47 25.15 10.34 17.74 158.78 14.8
2033 7 73.22 27.13 13.53 20.33 170.56 13.61
2033 8 68.25 27.13 13.31 20.22 158.76 13.82
2033 9 169.08 22.15 9.46 15.8 109.37 12.69
2033 10 111.65 17.19 4.8 10.99 72.92 12.39
2033 11 93.54 8.59 -2.17 3.21 33.53 10.76
2033 12 50.2 3.04 -6.96 -1.96 18.71 10
2034 1 30.65 -0.02 -10.35 -5.18 14.53 10.33
2034 2 130.5 0.86 -9.75 -4.44 18.36 10.61
2034 3 89.02 5.94 -5.64 0.15 39.78 11.58
2034 4 158.04 12.39 0.85 6.62 71.44 11.54
2034 5 72.15 19.51 6.14 12.83 121.44 13.37
2034 6 72.93 25.82 11.33 18.57 160.75 14.49
2034 7 118.64 27.09 14.13 20.61 167.69 12.96
2034 8 88.84 26.49 12.7 19.59 156 13.79
2034 9 28.94 23.31 10.33 16.82 113.91 12.97
2034 10 131.74 16.28 4.24 10.26 70.04 12.04
2034 11 183.98 9.98 -0.98 4.5 35.91 10.96
2034 12 112.24 1.3 -9.81 -4.26 16.86 11.11
2035 1 129.35 0.34 -10.17 -4.92 14.97 10.51
2035 2 46.9 1.39 -9.89 -4.25 19.9 11.29
2035 3 36.01 5.79 -7.2 -0.7 40.59 12.99
2035 4 80.95 13.23 0.09 6.66 76.99 13.14
2035 5 127.79 18.65 5.17 11.91 118.89 13.49
2035 6 40.91 26.11 11.5 18.8 162.73 14.61
2035 7 125.13 26.73 13.95 20.34 165.17 12.78
2035 8 209.93 27.09 13.42 20.25 157.4 13.66
2035 9 43.67 21.07 7.15 14.11 107.95 13.92
2035 10 58.78 17.64 4.4 11.02 74.65 13.24
2035 11 71.95 8.22 -2.25 2.98 32.32 10.47
2035 12 104.34 2.37 -7.32 -2.47 17.71 9.69
2036 1 68.59 0.62 -11.65 -5.51 15.43 12.27
2036 2 32.06 -0.98 -12.09 -6.54 15.84 11.11
2036 3 196.73 5.77 -3.88 0.95 37.91 9.65
2036 4 33.3 12.33 -0.95 5.69 73.72 13.28
2036 5 101.24 21.51 7.33 14.42 131.56 14.18
2036 6 81.31 24.65 11.27 17.96 151.88 13.38
2036 7 105.9 26.88 14.41 20.64 164.61 12.47
2036 8 21.72 26.57 11.6 19.08 160.33 14.97
2036 9 22.91 21.25 8.47 14.86 106.65 12.78
2036 10 28.62 17.58 3.22 10.4 76.87 14.35
2036 11 157.94 10.2 -2.02 4.09 37.21 12.21
2036 12 99.11 0.74 -8.59 -3.93 15.83 9.33
2037 1 99.05 1.34 -9 -3.83 16.1 10.33
2037 2 104.64 1.07 -10.5 -4.72 18.78 11.57
2037 3 33.53 4.28 -7.51 -1.61 36.18 11.79
2037 4 40.68 13.53 0.63 7.08 76.96 12.9
2037 5 130.56 19.19 5.47 12.33 121.01 13.72
2037 6 81.58 24.62 10.85 17.74 153.07 13.76
2037 7 125.15 27.72 14.47 21.09 171.67 13.25
2037 8 103.91 27.44 13.53 20.49 160.46 13.91
2037 9 110.38 22.77 9.08 15.93 114.01 13.7
2037 10 39.77 16.77 1.9 9.33 75.29 14.87
2037 11 64.47 10.85 0.4 5.62 36.84 10.45
2037 12 101.66 1.66 -9.22 -3.78 17.27 10.88
2038 1 125.02 1.19 -8.89 -3.85 15.87 10.08
2038 2 100.44 -0.32 -11.04 -5.68 16.75 10.72
2038 3 47.2 5.95 -5.18 0.38 39.51 11.13
2038 4 63.97 14.55 0.26 7.41 82.05 14.29
2038 5 115.33 19.75 5.76 12.75 123.93 13.99
2038 6 45.19 25.73 10.32 18.02 163.27 15.41
2038 7 85.09 27.47 14.22 20.84 170.55 13.25
2038 8 131.97 26.78 13.66 20.22 154.73 13.12
2038 9 80.11 22.16 8.95 15.55 110.73 13.21
2038 10 51.86 19.35 5.43 12.39 81.01 13.91
2038 11 78.07 9.46 -1.33 4.07 34.93 10.79
2038 12 83.16 2.23 -8.5 -3.13 17.95 10.73
2039 1 48.97 -0.06 -10.54 -5.3 14.5 10.48
2039 2 61 2.23 -8.81 -3.29 21.07 11.04
