YEAR MONTH PRCP TMAX TMIN TAVG ET DIF
2003 1 39.18 2.56 -8.35 -2.89 17.69 10.91
2003 2 47.98 2.51 -8.73 -3.11 21.57 11.24
2003 3 54.73 8.74 -2.84 2.95 46.57 11.58
2003 4 144.04 13.36 1.94 7.65 74.7 11.41
2003 5 37.84 22.16 7.17 14.67 136.99 14.99
2003 6 55.37 27.06 12.69 19.88 166.13 14.37
2003 7 68.79 29.6 15.44 22.52 183.76 14.16
2003 8 129.16 28.51 16.58 22.55 155.98 11.93
2003 9 163.6 24.43 11.1 17.77 117.83 13.34
2003 10 146.52 18.98 5.38 12.18 78.75 13.59
2003 11 100.71 12.64 -0.05 6.29 41.33 12.69
2003 12 70.13 4.35 -6.87 -1.26 20.61 11.22
2004 1 70.44 3.21 -7.05 -1.92 18.27 10.26
2004 2 56.53 3.07 -8.86 -2.89 21.77 11.93
2004 3 127.09 9.12 -2.48 3.32 46.9 11.6
2004 4 97.48 14.98 1.63 8.31 82.19 13.35
2004 5 70.75 20.87 6.74 13.8 128.84 14.12
2004 6 26.56 26.28 13.12 19.7 157.94 13.16
2004 7 171.63 29.31 17.15 23.23 173.5 12.16
2004 8 150.49 27.55 15.73 21.64 152.36 11.82
2004 9 32.79 24.49 9.9 17.2 122.18 14.59
2004 10 117.02 18.68 5.98 12.33 77.33 12.71
2004 11 62.59 12.02 -0.99 5.52 40.97 13
2004 12 126.61 4.85 -4.66 0.1 20.67 9.51
2005 1 39.7 2.02 -9.2 -3.59 17.1 11.22
2005 2 9.4 3.9 -9.73 -2.92 23.23 13.63
2005 3 93 6.66 -4.61 1.02 41.22 11.28
2005 4 49.65 16.84 3.74 10.29 87.59 13.1
2005 5 7.06 23.61 6.98 15.3 146.36 16.62
2005 6 58.7 25.29 11.96 18.63 154.37 13.32
2005 7 152.53 29.64 17.05 23.35 177.03 12.59
2005 8 14.96 28.62 14.83 21.72 164.95 13.79
2005 9 34.22 25.81 12.43 19.12 123.44 13.38
2005 10 119.97 18.55 5.2 11.88 78.08 13.35
2005 11 65.01 10.51 -0.55 4.98 36.91 11.06
2005 12 83.16 4.14 -5.98 -0.92 20.1 10.12
2006 1 76.5 2.66 -7.65 -2.5 17.66 10.31
2006 2 111.98 2.69 -8.78 -3.05 21.12 11.47
2006 3 71.28 7.58 -4.19 1.7 43.62 11.77
2006 4 61.15 14.02 2.17 8.1 76.82 11.85
2006 5 106.51 21.7 7.59 14.64 132.16 14.1
2006 6 89.35 26.94 14.06 20.5 159.66 12.89
2006 7 50.21 29.08 16.04 22.56 176.74 13.04
2006 8 48.98 28.19 13.85 21.02 165.2 14.34
2006 9 66.91 25.1 11.05 18.08 122.93 14.05
2006 10 93.63 19.81 5.61 12.71 82.79 14.2
2006 11 119.85 11.66 1.16 6.41 38.23 10.5
2006 12 78.42 5.02 -4.77 0.12 21.01 9.8
2007 1 85.35 2.9 -8.7 -2.9 18.23 11.6
2007 2 66.73 2.87 -7.95 -2.54 21.98 10.82
2007 3 111.19 6.52 -3.4 1.56 40.21 9.92
2007 4 24.8 15.3 1.19 8.25 85.01 14.11
2007 5 15.52 22.8 6.58 14.69 142.64 16.23
2007 6 24.45 26.8 12.7 19.75 163.98 14.1
2007 7 80.67 29.66 15.9 22.78 182.32 13.76
2007 8 14 28.89 14.05 21.47 169.3 14.84
2007 9 68.19 23.63 10.01 16.82 115.92 13.62
2007 10 170.96 19.85 6.1 12.98 81.29 13.74
2007 11 79.68 10.85 0.36 5.61 36.51 10.49
2007 12 153.2 4.5 -5.45 -0.47 20.33 9.95
2008 1 24.11 1.83 -9.54 -3.85 16.89 11.36
2008 2 70.83 1.03 -10.92 -4.94 18.79 11.95
2008 3 103.71 6.52 -5.01 0.75 41.08 11.53
2008 4 126.95 16.36 3 9.68 86.53 13.36
2008 5 73.77 20.53 6.85 13.69 126.34 13.68
2008 6 77.78 27.12 13.7 20.41 162.58 13.43
2008 7 57.04 29.02 15.7 22.36 177.73 13.32
2008 8 149.4 28.57 15.68 22.13 161.08 12.89
2008 9 143 23.86 11.8 17.83 113.08 12.06
2008 10 173.04 19.66 6.68 13.17 80.35 12.98
2008 11 136.91 11.65 1.37 6.51 37.98 10.28
2008 12 124.9 6.61 -2.93 1.84 22.72 9.54
2009 1 52.42 1.44 -9.44 -4 16.36 10.89
2009 2 133.17 3.81 -7.28 -1.74 22.62 11.09
2009 3 68.09 7.2 -3.58 1.81 41.97 10.78
2009 4 97.24 15.64 2.34 8.99 84.17 13.3
2009 5 129.7 19.89 8.09 13.99 118.48 11.8
2009 6 71.47 27.15 13.29 20.22 164.36 13.86
2009 7 67.72 30.55 16.28 23.41 188.8 14.27
2009 8 60.19 27.61 13.65 20.63 161.37 13.96
2009 9 42.66 25.58 11.58 18.58 124.39 14
2009 10 57.73 18.54 5.98 12.26 76.7 12.55
2009 11 33.63 11.24 -0.18 5.53 38.41 11.41
2009 12 99.21 3.86 -6.73 -1.43 19.94 10.58
2010 1 68.75 1.44 -10.1 -4.33 16.44 11.53
2010 2 29.19 4.63 -6.65 -1.01 23.84 11.28
2010 3 108.88 5.92 -4.33 0.79 38.8 10.24
2010 4 40.37 17.28 3.28 10.28 90.5 13.99
2010 5 59.51 21.99 8.1 15.04 132.81 13.9
2010 6 184.51 25.97 13.01 19.49 155.88 12.96
2010 7 85.62 28.74 15.99 22.37 173.85 12.74
2010 8 27.25 29.32 15.29 22.3 168.79 14.03
2010 9 56.25 24.76 9.76 17.26 124.09 15
2010 10 41.94 19.48 6.64 13.06 79.63 12.84
2010 11 56.66 11.6 0.32 5.96 38.87 11.27
2010 12 109.34 4.73 -5.12 -0.19 20.69 9.85
2011 1 60.76 0.72 -10.2 -4.74 15.5 10.92
2011 2 93.4 2.47 -8.86 -3.2 21.52 11.33
2011 3 61.79 10.1 -1.9 4.1 50.04 12
2011 4 29.88 15.7 1.93 8.82 85.82 13.77
2011 5 80.54 21.11 8.05 14.58 127.53 13.06
2011 6 112.91 26.35 12.99 19.67 159.27 13.36
2011 7 55.79 28.64 15.48 22.06 175.11 13.16
2011 8 93.85 28.32 14.03 21.18 164.87 14.28
2011 9 301.54 24.77 11.84 18.31 117.79 12.93
2011 10 20.85 20.74 5.74 13.24 85.65 15
2011 11 131.08 12.96 1.39 7.17 40.91 11.57
2011 12 89.43 3.45 -6.62 -1.59 19.15 10.08
2012 1 42.83 1.2 -9.59 -4.19 16.06 10.8
2012 2 93.38 2.71 -9.65 -3.47 21.29 12.35
2012 3 62.78 5.88 -4.34 0.77 38.71 10.22
2012 4 62.09 16.39 2.66 9.52 87.22 13.72
2012 5 57.72 21.87 7.74 14.81 132.95 14.13
2012 6 142.85 25.74 13 19.37 154.05 12.74
2012 7 61.61 29.37 15.91 22.64 179.91 13.46
2012 8 78.2 28.93 15.86 22.39 163.25 13.06
2012 9 171.77 24.35 11.27 17.81 117.71 13.08
2012 10 85.57 18.88 4.41 11.65 80.66 14.47
2012 11 32.15 10.68 -1.14 4.77 37.82 11.83
2012 12 117.57 4.64 -5.34 -0.35 20.65 9.98
2013 1 99.68 0.79 -9.76 -4.49 15.55 10.56
2013 2 13.99 2.97 -9.71 -3.37 21.72 12.67
2013 3 114.54 8.24 -3.31 2.46 44.9 11.55
2013 4 51.93 15.73 2.62 9.17 84.15 13.11
2013 5 146.66 21.7 7.88 14.79 131.42 13.82
2013 6 108.39 27.21 13.93 20.57 162.39 13.28
2013 7 50.29 28.25 15.37 21.81 172.4 12.88
2013 8 41.05 28.73 16.21 22.47 160.14 12.52
2013 9 163.32 25.64 11.57 18.6 124.79 14.07
2013 10 58.31 18.37 4.58 11.48 78.3 13.79
2013 11 112.69 11.68 0.32 6 39.09 11.36
2013 12 132.56 5.77 -4.75 0.51 22.24 10.52
2014 1 78.48 5.36 -6.59 -0.61 21.34 11.94
2014 2 39.88 2.89 -6.78 -1.95 20.85 9.68
2014 3 39.72 9.42 -1.68 3.87 47.08 11.1
2014 4 50.83 14.19 1.98 8.09 77.95 12.21
2014 5 55.76 22.21 9.04 15.63 131.57 13.17
2014 6 51.4 26.44 13.5 19.97 157.77 12.94
2014 7 26.2 30.11 15.89 23 186.54 14.22
2014 8 139.53 27.03 13.78 20.41 156.28 13.25
2014 9 43.09 23.25 10.41 16.83 113.44 12.84
2014 10 262.78 18.54 5.95 12.25 76.76 12.58
2014 11 152.46 12.41 0.41 6.41 40.87 12
2014 12 31.51 1.88 -7.81 -2.97 17.29 9.69
2015 1 24.4 1.09 -10.47 -4.69 16.01 11.56
2015 2 54.25 4.8 -6.64 -0.92 25.01 11.45
2015 3 190.39 7.88 -3.09 2.39 44.1 10.97
2015 4 168.06 14.33 2.19 8.26 78.9 12.14
2015 5 68.51 21.6 8.31 14.96 130.18 13.3
2015 6 48.02 25.73 12.95 19.34 154.41 12.78
2015 7 25.42 29.44 15.92 22.68 180.29 13.52
2015 8 55.29 28.07 14.51 21.29 161.1 13.56
2015 9 127.27 25 11.7 18.35 119.63 13.31
2015 10 84.71 19.05 5.06 12.06 79.56 13.99
2015 11 33.07 10.32 -0.25 5.03 35.75 10.57
2015 12 100.98 2.75 -7.62 -2.43 18.41 10.37
2016 1 22.66 0.92 -10.02 -4.55 15.75 10.94
2016 2 89.58 4.1 -6.93 -1.42 23 11.03
2016 3 106.17 8.32 -2.3 3.01 44.22 10.62
2016 4 31.68 16.3 2.9 9.6 86.42 13.4
2016 5 35.91 22.1 7.76 14.93 134.45 14.34
2016 6 50.37 28.32 13.7 21.01 172.35 14.63
2016 7 39.69 30.69 16.1 23.39 190.78 14.59
2016 8 87.16 29.48 14.98 22.23 171.26 14.5
2016 9 27.55 26.06 11.54 18.8 127.44 14.51
2016 10 82.27 20.26 6.13 13.2 83.92 14.13
2016 11 77.17 11.16 0.65 5.91 37.46 10.51
2016 12 155.06 4.5 -6.22 -0.86 20.77 10.72
2017 1 105.25 2.4 -8.92 -3.26 17.57 11.32
2017 2 98.23 2.82 -7.96 -2.57 21.15 10.78
2017 3 49.31 7.77 -3.43 2.17 43.58 11.2
2017 4 46.01 14.86 2.24 8.55 80.64 12.62
2017 5 88.86 22.96 8.36 15.66 138.67 14.6
2017 6 43.77 26.95 13.51 20.23 161.9 13.44
2017 7 33.78 29.88 15.6 22.74 185.75 14.28
2017 8 49.47 28.9 16.08 22.49 162.05 12.81
2017 9 159.98 23.16 10.96 17.06 111.29 12.2
2017 10 135.56 18.16 5.08 11.62 76.6 13.07
2017 11 96.19 10.7 -1.07 4.81 37.79 11.76
2017 12 33.5 4.75 -4.69 0.03 20.52 9.45
2018 1 129.34 1.15 -10.16 -4.51 16.06 11.3
2018 2 63.36 4.37 -8.56 -2.09 23.88 12.93
2018 3 69.01 8.43 -3.07 2.68 45.28 11.5
2018 4 46.7 16.45 3.46 9.96 86.18 12.98
2018 5 57.92 21.26 7.58 14.42 129.28 13.68
2018 6 9.12 28 12.08 20.04 175.31 15.92
2018 7 130.51 29.48 16.23 22.86 179.42 13.24
2018 8 91.87 28.95 14.78 21.86 167.76 14.17
2018 9 47.33 26.2 10.59 18.39 130.73 15.62
2018 10 62.48 18.52 4.7 11.61 78.71 13.81
2018 11 112.45 12 -0.18 5.91 40.31 12.18
2018 12 93.05 4.44 -4.9 -0.23 20.11 9.34
2019 1 54.75 2.2 -8.12 -2.96 17.13 10.32
2019 2 65.09 2.73 -9.5 -3.38 22.08 12.23
2019 3 149.19 7.1 -2.79 2.16 41.39 9.89
2019 4 47.68 15.34 2.48 8.91 83.23 12.86
2019 5 68.96 21.81 7.7 14.75 133.27 14.11
2019 6 146.69 26.53 14.62 20.57 153.98 11.9
2019 7 54.45 30.33 16.27 23.3 186.67 14.06
2019 8 172.44 28.55 14.62 21.58 164.48 13.93
2019 9 130.24 25.12 11.21 18.16 121.67 13.91
2019 10 124.77 18.1 4.42 11.26 76.6 13.69
2019 11 133.29 12.51 2.05 7.28 39.07 10.47
2019 12 116.45 4.47 -4.64 -0.09 19.88 9.11
2020 1 61.66 1.95 -8.4 -3.23 16.85 10.35
2020 2 71.27 5.75 -6.43 -0.34 25.77 12.19
2020 3 177.54 8.26 -2.01 3.13 43.72 10.27
2020 4 146.04 15.12 3.01 9.06 80.54 12.11
2020 5 88.76 21.07 6.7 13.88 130.27 14.37
2020 6 80.07 26.78 12.97 19.88 162.51 13.8
2020 7 52.55 29.29 16.58 22.93 176.08 12.71
2020 8 52.26 28.69 15.04 21.86 164.69 13.65
2020 9 47.01 25.03 11.75 18.39 120.54 13.28
2020 10 92.3 18.52 7.1 12.81 74.5 11.42
2020 11 104.89 12.3 0.95 6.63 40.11 11.35
2020 12 166.11 4.31 -5.33 -0.51 20.11 9.64
2021 1 83.07 2.25 -8.2 -2.98 17.21 10.45
2021 2 87.58 4.29 -6.74 -1.22 23.28 11.03
2021 3 114.84 7.4 -3.85 1.78 42.82 11.26
2021 4 51.01 17.02 2.07 9.54 91.11 14.95
2021 5 32.95 21.39 6.66 14.03 132.51 14.73
2021 6 31.8 27.01 12.67 19.84 165.49 14.34
2021 7 31.17 29.11 15.54 22.32 179.19 13.57
2021 8 34.58 28.94 16.03 22.48 162.68 12.92
2021 9 92.96 25.34 12.66 19 119.77 12.68
2021 10 48.95 17.84 3.63 10.74 77.46 14.21
2021 11 112.75 11.98 1.36 6.67 38.86 10.62
2021 12 48.81 3.63 -6.9 -1.64 19.64 10.53
2022 1 102.58 2.31 -9.54 -3.62 17.55 11.85
2022 2 21.13 0.86 -10.81 -4.98 18.52 11.67
2022 3 61.41 7.51 -3.96 1.78 43.24 11.47
2022 4 166.95 15.04 2.45 8.74 81.13 12.58
2022 5 69.18 19.66 6.78 13.22 120.75 12.88
2022 6 74.05 27.32 14.76 21.04 159.86 12.56
2022 7 33.07 30.05 16.04 23.05 185.39 14.01
2022 8 60.9 28.77 15.08 21.93 165.17 13.69
2022 9 35.17 25.46 11.06 18.26 125.08 14.4
2022 10 94.67 18.3 5.47 11.88 76.58 12.83
2022 11 87.51 13.14 2.35 7.74 40.89 10.79
2022 12 31.79 2.97 -7.47 -2.25 18.81 10.44
2023 1 70.48 1.6 -9.44 -3.92 16.58 11.05
2023 2 84.82 3.82 -7.08 -1.63 23.37 10.9
2023 3 33 7.73 -4.79 1.46 44.95 12.52
2023 4 108.26 15.5 2.07 8.78 84.63 13.43
2023 5 112.94 21.3 8.95 15.13 126.15 12.36
2023 6 91.82 26.9 13.41 20.15 162.11 13.49
2023 7 18.95 29.91 15.94 22.92 184.35 13.97
2023 8 43.1 28.76 14.49 21.63 166.72 14.28
2023 9 43.77 23.88 10.26 17.07 116.76 13.62
2023 10 146.69 18.57 5.39 11.98 77.04 13.18
2023 11 85.32 12.87 1.79 7.33 40.27 11.07
2023 12 79.98 2.41 -7.28 -2.43 17.79 9.69
2024 1 96.09 1.78 -10.05 -4.13 16.89 11.83
2024 2 99.37 4.41 -8.61 -2.1 23.95 13.02
2024 3 64.69 6.67 -3.22 1.73 40.05 9.89
2024 4 128.9 14.3 2.44 8.37 77.64 11.86
2024 5 128.02 21.96 6.5 14.23 136.62 15.46
2024 6 46.34 26.64 12.9 19.77 161.71 13.74
2024 7 35.86 29.69 15.54 22.62 184.31 14.14
2024 8 51.43 28.18 15.44 21.81 158.88 12.74
2024 9 40.45 25.4 11.75 18.57 122.81 13.65
2024 10 9.73 19.34 3.81 11.58 83.36 15.53
2024 11 86.31 13.02 2.05 7.54 40.9 10.98
2024 12 136.65 3.62 -5.92 -1.15 19.26 9.54
2025 1 62.24 1.09 -10.82 -4.86 16.04 11.9
2025 2 66.83 2.65 -8.9 -3.12 21.09 11.55
2025 3 108.46 8.09 -3.11 2.49 44.28 11.2
2025 4 37.54 16.23 1.03 8.63 88.77 15.19
2025 5 25.04 20.59 6.37 13.48 127.91 14.21
2025 6 70.31 25.85 12.48 19.16 156.97 13.38
2025 7 126.74 29.86 16.05 22.96 183.63 13.81
2025 8 55.28 28.1 14.93 21.52 160.35 13.17
2025 9 33.73 24.4 10.16 17.28 120.97 14.24
2025 10 97.43 18.27 4.67 11.47 77.73 13.6
2025 11 176.36 12.62 0.88 6.75 40.98 11.74
2025 12 83.5 4.46 -4.42 0.02 19.89 8.88
2026 1 153.37 4.58 -7.14 -1.28 20.32 11.72
2026 2 22.67 4.09 -8.61 -2.26 23.41 12.7
2026 3 80.46 7.5 -3.79 1.85 43.06 11.29
2026 4 46.35 17.11 3.14 10.12 89.92 13.97
2026 5 26.86 22.61 7.3 14.96 139.01 15.31
2026 6 119.25 26.09 13.02 19.55 156.79 13.07
2026 7 192.41 29.3 17.32 23.31 172.51 11.98
2026 8 54.93 29.17 15.02 22.09 168.63 14.15
2026 9 116.31 24.19 11.9 18.04 114.84 12.29
2026 10 53.05 18.15 4.43 11.29 77.6 13.72
2026 11 79.42 13.12 0.87 7 42.28 12.25
2026 12 130.51 4.97 -5.99 -0.51 21.44 10.96
2027 1 70.37 2.61 -6.93 -2.16 17.36 9.54
2027 2 45.97 3.67 -8.19 -2.26 23.44 11.86
2027 3 71.71 7.28 -4.35 1.47 43.32 11.62
2027 4 94.23 14.04 1.02 7.53 79.41 13.02
2027 5 212.15 19.75 7.95 13.85 118.49 11.8
2027 6 105.19 27.53 12.86 20.19 169.26 14.67
2027 7 31.46 30.73 16.31 23.52 190.06 14.42
2027 8 123.03 28.99 15.84 22.42 163.23 13.15
2027 9 81.79 23.12 10.51 16.81 111.52 12.61
2027 10 23.2 20.37 4.73 12.55 85.52 15.64
2027 11 51.59 11.2 -0.27 5.47 37.96 11.47
2027 12 49.89 3.6 -7.4 -1.9 19.62 11
2028 1 73.82 0.81 -10.6 -4.9 15.66 11.41
2028 2 67.74 2.39 -11.37 -4.49 20.87 13.75
2028 3 127.04 7.89 -3.73 2.08 44.19 11.62
2028 4 56.34 14.88 2.43 8.65 80.44 12.46
2028 5 62.27 22.52 8.46 15.49 135.39 14.06
2028 6 69.3 26.29 12.55 19.42 160.18 13.74
2028 7 55.09 29.18 15.82 22.5 178.6 13.36
2028 8 136.88 28.47 14.19 21.33 166.17 14.28
2028 9 86.84 25.55 10.31 17.93 127.46 15.23
2028 10 192.49 19.04 6.53 12.78 77.92 12.52
2028 11 30.23 10.25 -0.78 4.74 36.48 11.03
2028 12 126.18 3.93 -5.77 -0.92 19.69 9.7
2029 1 44.76 2.26 -8.61 -3.18 17.32 10.87
2029 2 94.84 3.66 -8.03 -2.19 22.57 11.68
2029 3 74.49 9 -2.18 3.41 46.23 11.18
2029 4 81.52 14.34 1.94 8.14 78.72 12.4
2029 5 66.71 21.57 7.54 14.56 131.46 14.03
2029 6 85.07 25.64 13.59 19.61 150.8 12.05
2029 7 49.47 29.45 15.11 22.28 184.1 14.35
2029 8 56.88 28.29 15.85 22.07 158.01 12.44
2029 9 28.07 24.77 10.94 17.86 121.18 13.83
2029 10 71.25 16.03 3.3 9.66 70.56 12.73
2029 11 101.15 10.32 -0.25 5.03 36.19 10.58
2029 12 79.71 4.23 -6.44 -1.11 20.43 10.68
2030 1 38.64 1.31 -11.16 -4.92 16.34 12.47
2030 2 80.97 4.47 -6.64 -1.09 23.56 11.11
2030 3 208.75 9.24 -1.75 3.75 46.57 10.99
2030 4 21.31 16.78 2.99 9.88 88.56 13.78
2030 5 28.34 21.28 6.69 13.99 131.73 14.6
2030 6 118.1 26.24 13.47 19.86 156.27 12.77
2030 7 33.19 30.94 16.95 23.94 189.31 13.99
2030 8 80.3 28 16.27 22.14 153.7 11.73
2030 9 142.39 25.19 12.74 18.96 118.55 12.45
2030 10 142.29 19.11 7.33 13.22 76.7 11.79
2030 11 107.79 13.36 0.65 7 43.08 12.71
2030 12 85.7 3.04 -7.12 -2.04 18.81 10.16
2031 1 80.21 1.8 -8.17 -3.19 16.58 9.97
2031 2 53.95 3.64 -7.97 -2.17 23.33 11.61
2031 3 53.23 6.13 -4.88 0.63 40.31 11
2031 4 24.8 17.71 3.86 10.79 92.42 13.85
2031 5 54.14 22.85 9.06 15.95 136.63 13.79
2031 6 46.12 28 13.65 20.82 170.14 14.35
2031 7 74.66 28.1 15.03 21.57 172.41 13.07
2031 8 205.56 27.63 15.94 21.78 151.45 11.69
2031 9 101.06 24.77 11.59 18.18 118.53 13.18
2031 10 122.32 19.8 6.37 13.09 80.65 13.43
2031 11 149.09 10.43 -0.66 4.89 36.4 11.1
2031 12 80.72 5.02 -5.22 -0.1 21.07 10.24
2032 1 129.45 2.25 -7.84 -2.79 17.13 10.09
2032 2 20.15 3.12 -8.29 -2.58 21.74 11.42
2032 3 114.99 6.85 -4.19 1.33 41.43 11.03
2032 4 61.2 16.25 3.3 9.78 85.51 12.95
2032 5 37.25 22.14 6.84 14.49 137.01 15.3
2032 6 206.64 24.82 12.78 18.8 147.48 12.04
2032 7 20.73 30.2 16.18 23.19 186.13 14.02
2032 8 5.99 28.88 13.86 21.37 170.57 15.02
2032 9 371.23 24.09 11.53 17.81 115.37 12.56
2032 10 149.69 18.28 5.25 11.77 76.87 13.04
2032 11 121.15 11.16 0.46 5.81 37.63 10.7
2032 12 151.14 5.04 -4.79 0.12 21.05 9.83
2033 1 50.57 2.87 -6.36 -1.74 17.53 9.23
2033 2 72.21 2.69 -8.95 -3.13 21.15 11.63
2033 3 80.79 8.01 -3.19 2.41 44.1 11.2
2033 4 73.55 14.68 2.35 8.52 79.59 12.32
2033 5 89.97 20.99 6.89 13.94 129.26 14.1
2033 6 85.05 26.93 14.59 20.76 157.31 12.34
2033 7 89.43 29.9 16.66 23.28 181.26 13.24
2033 8 39.12 28.75 13.93 21.34 169.26 14.81
2033 9 4.53 26.01 10.13 18.07 130.62 15.88
2033 10 90.36 18.19 7.28 12.74 72.62 10.91
2033 11 114.8 12.27 -0.68 5.8 41.37 12.95
2033 12 123.53 3.25 -6.31 -1.53 18.84 9.56
2034 1 154.52 2.64 -8.51 -2.93 17.84 11.16
2034 2 38.13 3.15 -7.77 -2.31 21.64 10.92
2034 3 20.56 7.73 -4.83 1.45 44.47 12.56
2034 4 71.94 14.91 1.12 8.01 82.57 13.78
2034 5 46.05 22.07 7.3 14.69 135.42 14.77
2034 6 71.46 26.8 14.18 20.49 157.95 12.62
2034 7 132.54 29.61 16.45 23.03 179.62 13.16
2034 8 24.42 28.21 13.71 20.96 165.84 14.5
2034 9 199.87 24.59 11.74 18.16 117.82 12.85
2034 10 198.42 18.23 5.4 11.82 76.41 12.84
2034 11 84.75 10.34 -0.56 4.89 36.5 10.9
2034 12 74.22 3.19 -6.18 -1.49 18.7 9.37
2035 1 25.31 2.85 -9.19 -3.17 18.23 12.04
2035 2 177.93 4.3 -5.59 -0.65 23.63 9.89
2035 3 77.85 5.98 -5.46 0.26 40.29 11.45
2035 4 20.7 14.62 0.94 7.78 82.19 13.68
2035 5 130.85 22.74 9.62 16.18 134.14 13.12
2035 6 88.42 27.42 14.41 20.91 162.41 13.01
2035 7 105.93 30.6 16.8 23.7 186.73 13.8
2035 8 130.77 28.54 14.74 21.64 163.99 13.8
2035 9 31.2 25.67 10.44 18.06 126.95 15.23
2035 10 95.52 19.52 5.32 12.42 81.11 14.19
2035 11 111.53 11.93 1.54 6.74 38.09 10.39
2035 12 110.18 5.27 -4.98 0.15 21.38 10.25
2036 1 89.39 1.14 -9.67 -4.26 15.99 10.81
2036 2 34.92 2.94 -9.02 -3.05 21.57 11.96
2036 3 93.2 7.48 -4.1 1.69 43.25 11.58
2036 4 48.86 13.97 1.23 7.6 78.11 12.74
2036 5 74.71 20.39 6.61 13.5 126.05 13.78
2036 6 37.82 26.83 12.9 19.87 163.24 13.93
2036 7 63.01 28.89 16.42 22.65 173.25 12.48
2036 8 53.45 28.38 14.63 21.51 163.76 13.75
2036 9 60.91 26.41 11.68 19.04 129.21 14.72
2036 10 83.24 20.11 6.51 13.32 82.63 13.6
2036 11 34.89 11.23 -0.48 5.38 38.65 11.71
2036 12 135.83 5.04 -5.33 -0.15 21.29 10.37
2037 1 71.3 1.79 -9.71 -3.96 16.87 11.51
2037 2 47.63 1.95 -10.85 -4.45 20.19 12.8
2037 3 63.83 7.1 -3.39 1.86 41.5 10.49
2037 4 56.34 16.43 2.89 9.66 87.08 13.55
2037 5 63.23 21.93 7.31 14.62 134.47 14.62
2037 6 75.49 27.34 12.93 20.13 167.2 14.41
2037 7 157.38 29.54 17.14 23.34 175.69 12.41
2037 8 87.81 28.04 14.96 21.5 159.7 13.08
2037 9 46.27 25.49 11.79 18.64 123.29 13.7
2037 10 80.24 20.59 5.9 13.25 85.7 14.69
2037 11 79.81 11.42 -1.17 5.12 39.64 12.59
2037 12 80.54 4.88 -5.23 -0.17 20.99 10.11
2038 1 55.02 3.09 -8.23 -2.57 18.41 11.32
2038 2 42.36 2.91 -8.4 -2.74 21.4 11.3
2038 3 62 6.48 -3.5 1.49 39.75 9.99
2038 4 66.47 15.41 4.01 9.71 80.01 11.4
2038 5 16.27 21.41 6.15 13.78 133.79 15.25
2038 6 122.36 25.58 11.66 18.62 157.77 13.92
2038 7 67.16 30.61 17.32 23.96 184.59 13.29
2038 8 117.09 28.14 15.55 21.84 158.08 12.59
2038 9 167.46 24.55 12.03 18.29 116.7 12.52
2038 10 101.23 18.82 5.56 12.19 78.63 13.25
2038 11 148.11 14.87 3.41 9.14 44.42 11.45
2038 12 37.87 3.85 -6.62 -1.38 19.89 10.47
2039 1 88.42 2.62 -8.08 -2.73 17.72 10.71
2039 2 35.22 3.85 -8.4 -2.28 23.79 12.25
2039 3 77.7 6.17 -4.52 0.82 40.15 10.69
2039 4 93.94 12.87 1.6 7.23 73.01 11.27
