YEAR MONTH PRCP TMAX TMIN TAVG ET DIF
2008 12 43.4 3.57 -6.22 -1.32 19.26 9.79
2009 1 47.6 3.02 -8.82 -2.9 18.37 11.83
2009 2 25.47 1.97 -10.4 -4.21 20.16 12.36
2009 3 105.46 7.67 -3.04 2.32 42.86 10.71
2009 4 57.54 16.14 2.99 9.56 85.43 13.15
2009 5 66.78 22.31 7.2 14.76 137.23 15.11
2009 6 60.77 29.88 15.66 22.77 177.6 14.21
2009 7 74.23 29.13 16.47 22.8 175.2 12.67
2009 8 180.58 28.4 15.25 21.82 161.4 13.14
2009 9 90.38 28.33 13.41 20.87 136.46 14.92
2009 10 175.02 17.81 5.63 11.72 74.12 12.18
2009 11 101.18 11.41 2.71 7.06 35.66 8.69
2009 12 120.31 5.53 -3.67 0.93 21.22 9.2
2010 1 108.49 2.62 -8.18 -2.78 17.7 10.8
2010 2 48.64 3.05 -9.61 -3.28 21.8 12.66
2010 3 116.37 7.81 -2.52 2.65 42.8 10.34
2010 4 131.93 19.39 5.51 12.45 97.03 13.88
2010 5 76.33 23.85 8.73 16.29 143.73 15.12
2010 6 78.54 25.7 11.51 18.61 159.21 14.19
2010 7 134.47 29.41 16.31 22.86 178.45 13.1
2010 8 82.84 29.49 16.07 22.78 167.04 13.42
2010 9 136.11 25.24 11.42 18.33 122.72 13.82
2010 10 59.23 20.07 5.4 12.74 84.14 14.67
2010 11 147 12.07 1.72 6.9 38.66 10.36
2010 12 50.19 2.77 -7.59 -2.41 18.51 10.37
2011 1 158.19 5.33 -4.61 0.36 20.52 9.94
2011 2 91.96 1.27 -9.99 -4.36 19.71 11.26
2011 3 36.43 6.34 -4.54 0.9 40.63 10.88
2011 4 118.74 14.84 2.75 8.8 80.29 12.09
2011 5 85.5 20.94 7.14 14.04 128.91 13.8
2011 6 81.15 28.42 15.04 21.73 168.13 13.37
2011 7 60.97 28.9 15.13 22.02 178.98 13.77
2011 8 82.93 28.16 15.12 21.64 159.38 13.04
2011 9 47.77 29.27 15.01 22.14 136.73 14.25
2011 10 77.57 17.04 4.19 10.61 72.48 12.85
2011 11 41.05 11.77 0.43 6.11 38.7 11.34
2011 12 109.37 6.16 -4.32 0.92 22.48 10.47
2012 1 55.73 0.58 -10.1 -4.76 15.27 10.68
2012 2 108.27 5.37 -5.49 -0.06 24.67 10.86
2012 3 54.47 7.47 -2.73 2.37 41.95 10.2
2012 4 66.97 14.19 2.62 8.4 76.73 11.57
2012 5 143.98 21.42 9.85 15.64 123.34 11.57
2012 6 16.3 26.89 12.06 19.48 166.66 14.83
2012 7 126.12 29.94 16.42 23.18 182.72 13.52
2012 8 113.29 30.24 16.76 23.5 170.35 13.48
2012 9 74.36 24.34 9.99 17.16 120.99 14.35
2012 10 53.78 20.46 6.49 13.48 84.12 13.98
2012 11 71.56 12.67 0.12 6.39 41.68 12.55
2012 12 107.54 4.81 -4.99 -0.09 20.72 9.81
2013 1 113.93 4.45 -7.4 -1.47 20.15 11.85
2013 2 52.37 1.87 -10.83 -4.48 20.03 12.7
2013 3 50.87 6.69 -4.38 1.16 41.08 11.07
2013 4 118.45 16.17 4.18 10.18 83.42 11.99
2013 5 62.03 21.92 8.2 15.06 131.99 13.72
2013 6 82.17 29.01 16.98 22.99 164.34 12.04
2013 7 129.37 29.46 15.98 22.72 180.33 13.47
2013 8 158.01 29.11 15.98 22.55 164.28 13.13
2013 9 88.75 27.4 11.95 19.68 134.56 15.45
2013 10 39.93 18.25 3.84 11.04 78.79 14.42
2013 11 36.71 14.06 1.43 7.75 44.14 12.62
2013 12 38.42 5.22 -4.39 0.42 21.1 9.61
2014 1 85.17 2.38 -9.11 -3.37 17.54 11.5
2014 2 28.34 5.22 -6.45 -0.61 24.78 11.67
2014 3 87.7 8.61 -3.88 2.36 46.41 12.49
2014 4 98.81 16.49 3.56 10.02 86.15 12.93
2014 5 112.28 22.32 10.2 16.26 128.62 12.13
2014 6 116.44 25.64 12.3 18.97 155.94 13.34
2014 7 175.05 30.49 17.49 23.99 182.73 13
2014 8 82.88 30.75 16.04 23.39 177.51 14.71
2014 9 85.25 24.74 11.39 18.06 119.7 13.35
2014 10 129.57 20.45 7.19 13.82 82.83 13.26
2014 11 100.19 13.01 0.4 6.7 42.32 12.61
2014 12 70.87 4.62 -4.76 -0.07 20.28 9.38
