YEAR MONTH DAY PRCP TMAX TMIN TAVG
2010 3 1 0 6.13 -12.18 -3.025
2010 3 2 0 3.63 -5.58 -0.975
2010 3 3 0.204 3.57 -3.09 0.24
2010 3 4 0 2.43 -8.36 -2.965
2010 3 5 0 3.63 -5.58 -0.975
2010 3 6 0.204 3.57 -3.09 0.24
2010 3 7 0 2.43 -8.36 -2.965
2010 3 8 0 3.63 -5.58 -0.975
2010 3 9 0.204 3.57 -3.09 0.24
2010 3 10 0 4.17 -6.64 -1.235
2010 3 11 19.776 6.2 -6.63 -0.215
2010 3 12 4.344 9.57 -2.82 3.375
2010 3 13 0 2.79 -1.31 0.74
2010 3 14 0 6.98 -0.92 3.03
2010 3 15 0 10.91 -4.61 3.15
2010 3 16 0.06 14.04 -0.94 6.55
2010 3 17 10.824 13.35 -4.18 4.585
2010 3 18 4.764 11.6 -0.48 5.56
2010 3 19 0 12.49 -1.9 5.295
2010 3 20 0.9 10.64 -2.21 4.215
2010 3 21 0.18 7.96 1.6 4.78
2010 3 22 0 4.99 -7.81 -1.41
2010 3 23 0 13.8 -2.62 5.59
2010 3 24 0 14.67 -4.39 5.14
2010 3 25 0.9 10.64 -2.21 4.215
2010 3 26 4.26 11.86 4.68 8.27
2010 3 27 5.736 21.5 4.83 13.165
2010 3 28 0 10.1 -0.33 4.885
2010 3 29 14.52 10.74 -0.12 5.31
2010 3 30 0 8.33 -3.68 2.325
2010 3 31 0 0.32 -7.28 -3.48
2010 4 1 0 0.19 -8 -3.905
2010 4 2 0.18 6.08 -3.4 1.34
2010 4 3 0 10.23 -3.89 3.17
2010 4 4 0 8.48 -5.55 1.465
2010 4 5 0 14.15 -1.57 6.29
2010 4 6 0 13.03 -2.41 5.31
2010 4 7 0 15.25 -1.29 6.98
2010 4 8 0 15.93 -2.63 6.65
2010 4 9 0 20.77 1.03 10.9
2010 4 10 0 16.68 5.36 11.02
2010 4 11 0 16.68 5.36 11.02
2010 4 12 0 16.68 5.36 11.02
2010 4 13 0 15.31 1.76 8.535
2010 4 14 0 18.45 1.15 9.8
2010 4 15 0 25.99 4.55 15.27
2010 4 16 0.096 24.1 7.92 16.01
2010 4 17 1.344 12.56 -2.72 4.92
2010 4 18 0.06 20.72 2.12 11.42
2010 4 19 0 22.71 8.68 15.695
2010 4 20 0 25.99 6.9 16.445
2010 4 21 0 27.83 9.99 18.91
2010 4 22 0 31.74 5.57 18.655
2010 4 23 0 15.07 3.77 9.42
2010 4 24 0 18.95 0.24 9.595
2010 4 25 0.744 24.04 9.56 16.8
2010 4 26 0 23.63 6.83 15.23
2010 4 27 2.16 18.62 3.25 10.935
2010 4 28 0 19.39 5.07 12.23
2010 4 29 0 25.56 4.87 15.215
2010 4 30 0 28.4 9.91 19.155
2010 5 1 0 28.94 12.77 20.855
2010 5 2 0.24 26.02 13.35 19.685
2010 5 3 0 22.29 7.99 15.14
2010 5 4 37.776 21.7 10.93 16.315
2010 5 5 39.66 23.15 7.76 15.455
2010 5 6 0.876 16.8 6.1 11.45
2010 5 7 0 23.65 4.24 13.945
2010 5 8 0 27.62 7.05 17.335
2010 5 9 0 29.01 8.14 18.575
2010 5 10 0.3 31 6.27 18.635
2010 5 11 0.564 29.52 11.45 20.485
2010 5 12 0.66 28.42 13.17 20.795
2010 5 13 0.66 28.42 13.17 20.795
2010 5 14 0.66 28.42 13.17 20.795
2010 5 15 0.66 28.42 13.17 20.795
2010 5 16 0.66 28.42 13.17 20.795
2010 5 17 0 17.84 7.71 12.775
2010 5 18 10.38 19.89 10.67 15.28
2010 5 19 3.936 19.51 5.56 12.535
2010 5 20 0.036 25.14 5.77 15.455
2010 5 21 0 27.28 6.91 17.095
2010 5 22 0 30.85 9.8 20.325
2010 5 23 0 32.31 15.61 23.96
2010 5 24 0 30.73 17.95 24.34
2010 5 25 3.336 30.6 18.65 24.625
2010 5 26 0 21.9 9.37 15.635
2010 5 27 0 18.33 4.71 11.52
2010 5 28 0 23.08 4.77 13.925
2010 5 29 0 23.31 4.88 14.095
2010 5 30 0 23.31 4.88 14.095
2010 5 31 4.464 24.62 10.07 17.345
2010 6 1 0 21.9 9.37 15.635
2010 6 2 2.58 20.16 11.79 15.975
2010 6 3 1.38 27 16.55 21.775
2010 6 4 0.984 30.14 16.02 23.08
2010 6 5 5.856 31.38 16.28 23.83
2010 6 6 0 23.36 5.28 14.32
2010 6 7 4.14 24.72 9.92 17.32
2010 6 8 4.62 24.8 12.58 18.69
2010 6 9 0 23.36 5.28 14.32
2010 6 10 4.14 24.72 9.92 17.32
2010 6 11 0.204 21.09 10.75 15.92
2010 6 12 23.88 29.57 10.31 19.94
2010 6 13 1.5 18.6 12.14 15.37
2010 6 14 0 18.74 9.44 14.09
2010 6 15 3.696 21.06 6.25 13.655
2010 6 16 4.5 24.81 13.31 19.06
2010 6 17 0 24.41 7.87 16.14
2010 6 18 20.7 34.29 19.44 26.865
2010 6 19 3.336 28.68 13.9 21.29
2010 6 20 0 27.85 11.72 19.785
2010 6 21 0.84 25.27 10.34 17.805
2010 6 22 0 25.76 9.46 17.61
2010 6 23 0 23.24 8.48 15.86
2010 6 24 1.68 26.11 12.8 19.455
2010 6 25 0.06 24.1 15.03 19.565
2010 6 26 4.56 30.08 14.29 22.185
2010 6 27 0 26.64 8.25 17.445
2010 6 28 0 29.08 9.63 19.355
2010 6 29 0 28.35 14.01 21.18
2010 6 30 0 28.66 15.67 22.165
2010 7 1 0 34.49 14.82 24.655
2010 7 2 0 34.18 19.35 26.765
2010 7 3 10.68 31.62 18.26 24.94
2010 7 4 3.18 30.9 19.95 25.425
2010 7 5 4.8 30.83 14.54 22.685
2010 7 6 0.18 29.83 12.36 21.095
2010 7 7 0 31.93 14.3 23.115
2010 7 8 0 32.75 15.84 24.295
2010 7 9 0 35.32 18.83 27.075
2010 7 10 0 34.91 21.13 28.02
2010 7 11 0.42 33.77 17.05 25.41
2010 7 12 0.876 37.1 20.72 28.91
2010 7 13 1.656 33.83 20.81 27.32
2010 7 14 4.656 30.71 15.22 22.965
2010 7 15 9.72 33.58 20.93 27.255
2010 7 16 0.264 31.09 15.14 23.115
2010 7 17 0 29.23 17.9 23.565
2010 7 18 0 29.28 18.1 23.69
2010 7 19 0 25.45 11 18.225
2010 7 20 0.9 31.68 16.75 24.215
2010 7 21 0 27.26 11.3 19.28
2010 7 22 0 27.57 11.24 19.405
2010 7 23 0 28.06 13.82 20.94
2010 7 24 0 26.75 9.26 18.005
2010 7 25 0.684 26.59 10.83 18.71
2010 7 26 3.396 31.85 18.4 25.125
2010 7 27 0.06 29.58 19.72 24.65
2010 7 28 3.204 30.33 12.24 21.285
2010 7 29 1.296 32.24 17.92 25.08
2010 7 30 0 30.55 17.48 24.015
2010 7 31 0 29.81 14.87 22.34
2010 8 1 0 30.56 15.8 23.18
2010 8 2 0 27.04 12.78 19.91
2010 8 3 2.664 31.18 13.85 22.515
2010 8 4 24.3 34.4 16.68 25.54
2010 8 5 5.64 33.15 20.77 26.96
2010 8 6 1.224 32.45 22.16 27.305
2010 8 7 3.204 32.44 19.54 25.99
2010 8 8 0 31.89 18.05 24.97
2010 8 9 0 33.79 20.1 26.945
2010 8 10 0 35.94 21.4 28.67
2010 8 11 16.8 31.81 18.53 25.17
2010 8 12 0.624 28.19 16.25 22.22
2010 8 13 0 25.68 6.86 16.27
2010 8 14 1.056 30.06 15.15 22.605
2010 8 15 0 28.25 14.42 21.335
2010 8 16 0 26.59 9.17 17.88
2010 8 17 0 29.31 8.54 18.925
2010 8 18 1.2 29.37 12.67 21.02
2010 8 19 0 26.13 8.3 17.215
2010 8 20 0 28.36 8.1 18.23
2010 8 21 3.036 30.2 15.59 22.895
2010 8 22 0 26.27 7.37 16.82
2010 8 23 0 27.9 7.37 17.635
2010 8 24 0 29.1 11.4 20.25
2010 8 25 0 27 11.27 19.135
2010 8 26 0 29.08 13.03 21.055
2010 8 27 0.924 26.93 15.3 21.115
2010 8 28 1.26 29.88 13.88 21.88
2010 8 29 0.144 29.53 10.08 19.805
2010 8 30 9.78 29.4 12.1 20.75
2010 8 31 0 29.74 19.27 24.505
2010 9 1 0 26.09 6.45 16.27
2010 9 2 0 24.5 7.86 16.18
2010 9 3 0 24.5 7.86 16.18
2010 9 4 0 24.5 7.86 16.18
2010 9 5 0 24.5 7.86 16.18
2010 9 6 10.656 27.15 7.99 17.57
2010 9 7 1.404 26.43 10.66 18.545
2010 9 8 0 22.21 11.43 16.82
2010 9 9 0 26.91 8.98 17.945
2010 9 10 11.544 26.79 8.91 17.85
2010 9 11 8.64 29.38 9.96 19.67
2010 9 12 4.536 21.62 14.24 17.93
2010 9 13 19.38 14.8 10.85 12.825
2010 9 14 1.704 19.38 10.85 15.115
2010 9 15 0 24.25 7.38 15.815
2010 9 16 0 22.98 5.33 14.155
2010 9 17 0 19.87 2.42 11.145
2010 9 18 0 23.3 4.81 14.055
2010 9 19 13.776 19.24 9.92 14.58
2010 9 20 20.76 18.44 9.36 13.9
2010 9 21 0 15.72 5.27 10.495
2010 9 22 0 18.06 4.44 11.25
2010 9 23 0 23.3 4.81 14.055
2010 9 24 0 25.47 11.63 18.55
2010 9 25 0 28.53 11.92 20.225
2010 9 26 8.136 26.39 12.73 19.56
2010 9 27 1.524 18.26 7.04 12.65
2010 9 28 2.4 20.15 7.33 13.74
2010 9 29 95.256 22.82 13.71 18.265
2010 9 30 56.904 25.65 14.95 20.3
2010 10 1 0 15.72 5.27 10.495
2010 10 2 0.6 18.3 5.7 12
2010 10 3 2.4 20.15 7.33 13.74
2010 10 4 0.06 14.91 3.94 9.425
2010 10 5 0 16.23 7.71 11.97
2010 10 6 0 23.9 4.9 14.4
2010 10 7 0 27.07 6.33 16.7
2010 10 8 0 19.88 9.12 14.5
2010 10 9 13.8 20.81 11 15.905
2010 10 10 10.656 18.24 10.57 14.405
2010 10 11 1.944 17.07 13.44 15.255
2010 10 12 2.16 18.97 2.94 10.955
2010 10 13 6.636 23.77 0.64 12.205
2010 10 14 0.096 13.77 0.2 6.985
2010 10 15 0 20.45 -1.43 9.51
2010 10 16 0 22.12 -1.03 10.545
2010 10 17 0 21.25 3.17 12.21
2010 10 18 0.6 15.89 5.3 10.595
2010 10 19 16.56 14.13 5.2 9.665
2010 10 20 7.02 17.41 13.35 15.38
2010 10 21 0.6 19.01 12.17 15.59
2010 10 22 0.384 21.38 7.14 14.26
2010 10 23 0 19.26 1.83 10.545
2010 10 24 4.404 20.89 0.55 10.72
2010 10 25 17.784 16.44 7.85 12.145
2010 10 26 18.624 12.96 8.8 10.88
2010 10 27 0 13.96 1.59 7.775
2010 10 28 1.62 14.93 -0.44 7.245
2010 10 29 3.72 15.97 1.74 8.855
2010 10 30 0 16.55 8.63 12.59
2010 10 31 0.684 15.21 0.12 7.665
2010 11 1 0 17.27 3.06 10.165
2010 11 2 11.376 15.48 6.46 10.97
2010 11 3 0.924 14.9 10.12 12.51
2010 11 4 1.62 14.27 2.1 8.185
2010 11 5 0 9.38 4.63 7.005
2010 11 6 13.284 16.52 -1.31 7.605
2010 11 7 6.18 14.2 1.87 8.035
2010 11 8 4.104 19.28 10.21 14.745
2010 11 9 0.336 15.85 7.46 11.655
2010 11 10 0 12.27 0.23 6.25
2010 11 11 0 8.72 -4.53 2.095
2010 11 12 0 8.38 -2.39 2.995
2010 11 13 2.94 13.71 -4.08 4.815
2010 11 14 0 7.9 -1.42 3.24
2010 11 15 3.18 8.73 -3.66 2.535
2010 11 16 0.3 12.64 -1.58 5.53
2010 11 17 6.6 8.86 -1.42 3.72
2010 11 18 0 12.55 3.6 8.075
2010 11 19 4.14 13.18 -1.09 6.045
2010 11 20 7.02 16.97 4.14 10.555
2010 11 21 6.48 9.95 -1.64 4.155
2010 11 22 2.34 12.62 1.3 6.96
2010 11 23 0 10.15 -2.36 3.895
2010 11 24 3.636 8.09 -2.44 2.825
2010 11 25 12.876 5.23 -2.3 1.465
2010 11 26 2.22 2.92 -2 0.46
2010 11 27 0.12 2.35 -2.53 -0.0899999999999999
2010 11 28 14.7 3.72 1.01 2.365
2010 11 29 4.704 8.33 1.28 4.805
2010 11 30 4.02 16.84 7.85 12.345
2010 12 1 19.86 11.04 -0.44 5.3
2010 12 2 5.616 5.06 -3.57 0.745
2010 12 3 0.12 2.35 -2.53 -0.0899999999999999
2010 12 4 0 2.93 -4.54 -0.805
2010 12 5 0 5.05 -8.77 -1.86
2010 12 6 0 4.98 -2.21 1.385
2010 12 7 0 5.26 -2.52 1.37
2010 12 8 0.144 4.2 -4.61 -0.205
2010 12 9 0 5.05 -8.77 -1.86
2010 12 10 0 3.12 -6.12 -1.5
2010 12 11 0.204 8.33 -5.47 1.43
2010 12 12 0 5.26 -2.52 1.37
2010 12 13 0.144 4.2 -4.61 -0.205
2010 12 14 13.08 3.74 -0.92 1.41
2010 12 15 0.096 2.45 -3.63 -0.59
2010 12 16 0 10.4 -3.07 3.665
2010 12 17 1.704 -0.36 -9.61 -4.985
2010 12 18 0.096 -0.34 -6.29 -3.315
2010 12 19 0 0.66 -7.83 -3.585
2010 12 20 5.52 1.8 -11.02 -4.61
2010 12 21 0 7.2 -2.44 2.38
2010 12 22 4.02 2.65 -5.11 -1.23
2010 12 23 12.924 2.87 -4.15 -0.64
2010 12 24 0 6.72 -7.9 -0.59
2010 12 25 0 5.36 -5.96 -0.3
2010 12 26 0 4.24 -6.58 -1.17
2010 12 27 0 3.95 -9.67 -2.86
2010 12 28 0.096 0.92 -10.73 -4.905
2010 12 29 0 3.03 -11.02 -3.995
2010 12 30 0 3.44 -6.58 -1.57
2010 12 31 0 2.48 -8.38 -2.95
2011 1 1 0 -1.33 -10.55 -5.94
2011 1 2 2.004 5.3 -2.08 1.61
2011 1 3 4.44 4.53 -8.95 -2.21
2011 1 4 0 1.42 -11.76 -5.17
2011 1 5 0 4.27 -11.96 -3.845
2011 1 6 1.08 -0.83 -11.64 -6.235
2011 1 7 1.26 2.41 -9.21 -3.4
2011 1 8 27.804 4.67 -4.66 0.00499999999999989
2011 1 9 10.44 0.63 -15.54 -7.455
2011 1 10 5.22 5.52 -3.24 1.14
2011 1 11 27.804 4.67 -4.66 0.00499999999999989
2011 1 12 34.224 11.25 -3.5 3.875
2011 1 13 1.176 13.54 -4.45 4.545
2011 1 14 1.596 5.03 -1.13 1.95
2011 1 15 3.396 7.36 0.0800000000000001 3.72
2011 1 16 10.32 4.95 -7.87 -1.46
2011 1 17 5.484 7.82 -1.22 3.3
2011 1 18 0 4.08 -8.37 -2.145
2011 1 19 9.816 1.73 -7.44 -2.855
2011 1 20 0 8.03 1.67 4.85
2011 1 21 0.144 7.06 -3.65 1.705
2011 1 22 0 9.05 -2.47 3.29
2011 1 23 0 6.73 -2.6 2.065
2011 1 24 35.496 -1.08 -9.5 -5.29
2011 1 25 0 1.19 -2.16 -0.485
2011 1 26 0 8.03 -4.61 1.71
2011 1 27 0.36 10.99 -3.8 3.595
2011 1 28 0 13.13 -4.9 4.115
2011 1 29 0 13.89 -4.95 4.47
2011 1 30 0 13.89 -4.95 4.47
2011 1 31 0 13.89 -4.95 4.47
2011 2 1 0 8.2 -0.16 4.02
2011 2 2 0 6.42 0.76 3.59
2011 2 3 0 6.2 -8.67 -1.235
2011 2 4 0 4.55 -6.43 -0.94
2011 2 5 0 5.58 -5 0.29
2011 2 6 0 8.2 -0.16 4.02
2011 2 7 0 6.2 -8.67 -1.235
2011 2 8 0 4.55 -6.43 -0.94
2011 2 9 0.84 -1.73 -11.05 -6.39
2011 2 10 0 -1.46 -9.53 -5.495
2011 2 11 0 2.22 -15.08 -6.43
2011 2 12 10.176 4.26 -12.22 -3.98
2011 2 13 4.32 7.59 -5.37 1.11
2011 2 14 13.284 2.09 -6.62 -2.265
2011 2 15 9.516 2.39 -2.38 0.00500000000000012
2011 2 16 0 2.19 -5.07 -1.44
2011 2 17 0 3.31 -11.32 -4.005
2011 2 18 0 2.63 -13.13 -5.25
2011 2 19 9.336 4.83 -11.73 -3.45
2011 2 20 0 2.19 -5.07 -1.44
2011 2 21 0 3.31 -11.32 -4.005
2011 2 22 0 2.63 -13.13 -5.25
2011 2 23 0 4.12 -12.68 -4.28
2011 2 24 0.3 7.3 -11.02 -1.86
2011 2 25 1.824 4.5 -3.04 0.73
2011 2 26 1.32 2.31 -10.81 -4.25
2011 2 27 30.024 7.26 -1.86 2.7
2011 2 28 0.12 6 -2.32 1.84
2011 3 1 11.64 9.54 -6.35 1.595
2011 3 2 0 6.34 -2.29 2.025
2011 3 3 11.64 9.54 -6.35 1.595
2011 3 4 0 13.41 0.0900000000000001 6.75
2011 3 5 46.74 5.62 -4.49 0.565
2011 3 6 0 14.68 -1.81 6.435
2011 3 7 0 7.46 -3.75 1.855
2011 3 8 0 5.8 -1.94 1.93
2011 3 9 0 11.19 -5.74 2.725
2011 3 10 5.784 6.27 -0.0600000000000001 3.105
2011 3 11 10.08 14.03 0.1 7.065
2011 3 12 0.66 11.59 4.27 7.93
2011 3 13 0.48 13.12 2.56 7.84
2011 3 14 0 14.18 1.23 7.705
2011 3 15 0 5.34 -1.87 1.735
2011 3 16 0 6.38 -3.6 1.39
2011 3 17 0 9.62 -2.88 3.37
2011 3 18 14.076 7.63 -0.34 3.645
2011 3 19 0 12.47 -0.38 6.045
2011 3 20 0 12.19 -0.51 5.84
2011 3 21 0 11.64 -2.92 4.36
2011 3 22 0 10.38 -0.79 4.795
2011 3 23 0 9.51 -4.37 2.57
2011 3 24 2.7 12.33 -2.88 4.725
2011 3 25 1.296 14.77 0.33 7.55
2011 3 26 0 9.75 3.78 6.765
2011 3 27 0 18.34 4 11.17
2011 3 28 0 14.51 -1.52 6.495
2011 3 29 0 23.19 0.43 11.81
2011 3 30 0.36 14.38 0.75 7.565
2011 3 31 7.164 18.75 1.62 10.185
2011 4 1 5.4 13.83 3.74 8.785
2011 4 2 0.24 21.56 -1.3 10.13
2011 4 3 0.24 17.59 3.19 10.39
2011 4 4 6.516 13.55 0.64 7.095
2011 4 5 0.12 9.26 1.91 5.585
2011 4 6 0 11.34 2.12 6.73
2011 4 7 0 13.83 4.17 9
2011 4 8 0 17.28 1.37 9.325
2011 4 9 0 15.15 3 9.075
2011 4 10 0 12.38 -0.96 5.71
2011 4 11 7.836 11.91 4.26 8.085
2011 4 12 12.36 9.42 4.43 6.925
2011 4 13 0.12 14.52 0.14 7.33
2011 4 14 0 21.35 3.41 12.38
2011 4 15 0 19.98 7.12 13.55
2011 4 16 0 21.06 1.52 11.29
2011 4 17 0.42 17.5 3.98 10.74
2011 4 18 0.6 15.47 1 8.235
2011 4 19 0 18.21 0.26 9.235
2011 4 20 0 21.91 -0.41 10.75
2011 4 21 0 22.81 6.32 14.565
2011 4 22 1.08 27.94 9.54 18.74
2011 4 23 14.016 18.66 2.46 10.56
2011 4 24 6.84 14.63 6.52 10.575
2011 4 25 5.82 20.76 9.26 15.01
2011 4 26 0.384 21.63 10.98 16.305
2011 4 27 0 25.52 9.17 17.345
2011 4 28 0 27.72 10.32 19.02
2011 4 29 0 28.02 11.68 19.85
2011 4 30 0.516 24.78 8.38 16.58
2011 5 1 2.7 17.06 4.21 10.635
2011 5 2 16.224 20.54 9.66 15.1
2011 5 3 16.56 13.34 9.1 11.22
2011 5 4 10.884 10.75 9.14 9.945
2011 5 5 3.144 23.92 8.21 16.065
2011 5 6 0.18 15.04 5.41 10.225
2011 5 7 0.06 13.53 3.44 8.485
2011 5 8 0 18.33 1.68 10.005
2011 5 9 0 21.59 1.39 11.49
2011 5 10 0 24.75 4.51 14.63
2011 5 11 3.12 26.68 5.96 16.32
2011 5 12 1.824 22.38 9.92 16.15
2011 5 13 0 15.21 9.12 12.165
2011 5 14 0 24.17 4.24 14.205
2011 5 15 0 24.69 4.42 14.555
2011 5 16 0 24.88 5.19 15.035
2011 5 17 0 24.88 5.19 15.035
2011 5 18 0.336 25.18 2.12 13.65
2011 5 19 0.06 25.92 14.47 20.195
2011 5 20 14.76 29.49 15.46 22.475
2011 5 21 2.88 25.25 10.6 17.925
2011 5 22 0 19.65 10.65 15.15
2011 5 23 0 25.8 12.58 19.19
2011 5 24 0.744 22.04 9.14 15.59
2011 5 25 5.136 27.42 13.3 20.36
2011 5 26 21.144 22.08 10.59 16.335
2011 5 27 4.26 19.98 9.33 14.655
2011 5 28 0 23.22 9.35 16.285
2011 5 29 0 27.42 5.83 16.625
2011 5 30 0 27.42 5.83 16.625
2011 5 31 0 27.42 5.83 16.625
2011 6 1 0.06 25.14 12.69 18.915
2011 6 2 4.08 29.81 12.97 21.39
2011 6 3 3.696 29.28 14.89 22.085
2011 6 4 1.38 28.58 13.56 21.07
2011 6 5 1.38 28.58 13.56 21.07
2011 6 6 0.336 26.5 16.03 21.265
2011 6 7 0 28.09 11.83 19.96
2011 6 8 0 26.38 7.62 17
2011 6 9 0 26.88 5.71 16.295
2011 6 10 0 28.19 12.54 20.365
2011 6 11 5.064 26.73 13.68 20.205
2011 6 12 0 28.35 17.66 23.005
2011 6 13 5.184 30.99 16.57 23.78
2011 6 14 0 31.66 17.52 24.59
2011 6 15 0 32.59 13.06 22.825
2011 6 16 0 30.3 13.09 21.695
2011 6 17 0.54 27.48 10.96 19.22
2011 6 18 3.9 31.25 12.11 21.68
2011 6 19 2.04 23.21 14.75 18.98
2011 6 20 6.264 34.55 16.18 25.365
2011 6 21 34.5 29.38 18.86 24.12
2011 6 22 37.656 23.17 15.46 19.315
2011 6 23 10.2 31.49 19.6 25.545
2011 6 24 0 24.35 8.67 16.51
2011 6 25 0.6 27.09 13.3 20.195
2011 6 26 0 31.09 18.34 24.715
2011 6 27 0 31.71 17.24 24.475
2011 6 28 0 29.32 12.12 20.72
2011 6 29 0 31.54 15.53 23.535
2011 6 30 0 32.93 18.19 25.56
2011 7 1 0.384 35.47 20.79 28.13
2011 7 2 0.204 36.67 20.93 28.8
2011 7 3 0 36.22 18.56 27.39
2011 7 4 0 33.07 14.3 23.685
2011 7 5 0 33.89 15.39 24.64
2011 7 6 3.9 30.62 19 24.81
2011 7 7 3.456 27.27 14.42 20.845
2011 7 8 0 30.67 10.59 20.63
2011 7 9 0 29.71 19.86 24.785
2011 7 10 0 31.57 16.79 24.18
2011 7 11 0 34.61 17.17 25.89
2011 7 12 1.176 33.52 21.22 27.37
2011 7 13 0.6 33.84 20.39 27.115
2011 7 14 23.076 34.15 23.03 28.59
2011 7 15 0 25.37 19.66 22.515
2011 7 16 0 29.87 17.47 23.67
2011 7 17 0 31.79 18.17 24.98
2011 7 18 0.264 31.23 17.94 24.585
2011 7 19 0 33.6 20.09 26.845
2011 7 20 0 34.21 18.45 26.33
2011 7 21 0 34.21 18.45 26.33
2011 7 22 0 26.36 10.02 18.19
2011 7 23 1.116 31.13 21.14 26.135
2011 7 24 21.024 31.14 21.28 26.21
2011 7 25 0.816 30.63 15.86 23.245
2011 7 26 55.92 29.82 21.31 25.565
2011 7 27 0.12 21.1 16.52 18.81
2011 7 28 0.036 24.44 13.23 18.835
2011 7 29 0.036 24.44 13.23 18.835
2011 7 30 0.036 24.44 13.23 18.835
2011 7 31 0 28.97 14.87 21.92
2011 8 1 0 28.53 11.86 20.195
2011 8 2 0 28.97 14.87 21.92
2011 8 3 0.66 31.33 15.84 23.585
2011 8 4 0 27.14 12.83 19.985
2011 8 5 0 28.97 14.87 21.92
2011 8 6 0 30.31 13.2 21.755
2011 8 7 0 30.31 13.2 21.755
2011 8 8 30.096 30.26 17.3 23.78
2011 8 9 11.724 24.18 14.62 19.4
2011 8 10 5.4 27.45 16.88 22.165
2011 8 11 2.436 30.89 19.44 25.165
2011 8 12 0 31.64 15.39 23.515
2011 8 13 0 33.04 16.54 24.79
2011 8 14 0 34.17 20.31 27.24
2011 8 15 0 34.75 21.47 28.11
2011 8 16 0 34.75 21.47 28.11
2011 8 17 1.68 31.71 14.78 23.245
2011 8 18 4.764 28.6 15.83 22.215
2011 8 19 0 28.78 17.15 22.965
2011 8 20 0 30.21 17.37 23.79
2011 8 21 44.88 29.87 15.75 22.81
2011 8 22 0.036 17.91 14.22 16.065
2011 8 23 0 21.99 12.94 17.465
2011 8 24 8.58 25.56 7.9 16.73
2011 8 25 7.5 27.85 14.23 21.04
2011 8 26 14.184 21.33 15.62 18.475
2011 8 27 7.5 27.85 14.23 21.04
2011 8 28 0 25.79 12.07 18.93
2011 8 29 0 17.93 4.93 11.43
2011 8 30 0 23.95 6.91 15.43
2011 8 31 0 26.95 9.88 18.415
2011 9 1 0 26.75 11.95 19.35
2011 9 2 0 24.68 10.68 17.68
2011 9 3 0 26.6 9.69 18.145
2011 9 4 0 30.77 10.7 20.735
2011 9 5 0.624 24.98 12.15 18.565
2011 9 6 2.256 18.8 14.2 16.5
2011 9 7 3.6 23.08 12.13 17.605
2011 9 8 1.62 25.88 16.31 21.095
2011 9 9 2.256 29.31 16.44 22.875
2011 9 10 6.144 22.34 16.02 19.18
2011 9 11 3.744 28.07 12.78 20.425
2011 9 12 0 28.71 12.98 20.845
2011 9 13 0 20.84 6.88 13.86
2011 9 14 0 20.2 4.46 12.33
2011 9 15 4.236 21.58 5.44 13.51
2011 9 16 1.056 22.03 12.97 17.5
2011 9 17 61.86 24.8 14.62 19.71
2011 9 18 14.46 15.39 11.18 13.285
2011 9 19 0 22.61 4.86 13.735
2011 9 20 3.804 19.35 9.38 14.365
2011 9 21 1.26 17.71 7.79 12.75
2011 9 22 0 20.75 9.02 14.885
2011 9 23 0.18 23.86 6.32 15.09
2011 9 24 0 21.68 7.03 14.355
2011 9 25 3.804 19.35 9.38 14.365
2011 9 26 0.264 21 6.12 13.56
2011 9 27 0 19.67 3.25 11.46
2011 9 28 0 19.86 4.39 12.125
2011 9 29 0 24.16 7.43 15.795
2011 9 30 0 27 12.22 19.61
2011 10 1 0 23.21 5.92 14.565
2011 10 2 11.184 21.08 6.23 13.655
2011 10 3 0 23.09 4.69 13.89
2011 10 4 0 22.11 5.1 13.605
2011 10 5 0 22.11 5.1 13.605
2011 10 6 0 21.1 2.49 11.795
2011 10 7 0 23.65 1.93 12.79
2011 10 8 0 19.46 1.83 10.645
2011 10 9 0 21.48 0.26 10.87
2011 10 10 0.984 23.67 2.33 13
2011 10 11 39.696 23.34 7.59 15.465
2011 10 12 19.56 15.01 11.86 13.435
2011 10 13 4.236 14.81 12.03 13.42
2011 10 14 7.944 20.54 12.96 16.75
2011 10 15 0.624 20.43 3.25 11.84
2011 10 16 0.78 25.13 9.32 17.225
2011 10 17 0 20.41 5.24 12.825
2011 10 18 0.42 20.36 3.01 11.685
2011 10 19 0 14.32 1.18 7.75
2011 10 20 0 17.43 -0.44 8.495
2011 10 21 0 21.78 -1.4 10.19
2011 10 22 0 23.91 0.71 12.31
2011 10 23 1.5 15.76 -3.01 6.375
2011 10 24 28.8 9.35 4.34 6.845
2011 10 25 41.664 16.78 2.83 9.805
2011 10 26 0 18.53 6.73 12.63
2011 10 27 23.34 16.09 -1.77 7.16
2011 10 28 19.056 15.12 6.65 10.885
2011 10 29 6.936 17.2 6.94 12.07
2011 10 30 0.72 12.87 0.19 6.53
2011 10 31 0.48 17.85 7.25 12.55
2011 11 1 0.984 15.05 7.55 11.3
2011 11 2 0.48 17.85 7.25 12.55
2011 11 3 0.48 17.85 7.25 12.55
2011 11 4 0.48 17.85 7.25 12.55
2011 11 5 28.8 9.35 4.34 6.845
2011 11 6 0 14.16 10.49 12.325
2011 11 7 0 21.25 9.2 15.225
2011 11 8 14.04 15.93 1.1 8.515
2011 11 9 0 15.76 1.22 8.49
2011 11 10 0 15.85 -0.59 7.63
2011 11 11 16.68 6.1 -2.57 1.765
2011 11 12 0.564 6.04 -3.21 1.415
2011 11 13 0 5.75 -4.49 0.63
