YEAR MONTH PRCP TMAX TMIN TAVG ET DIF
2008 11 116.47 9.26 -0.99 4.14 34.17 10.25
2008 12 69.16 0.74 -7.85 -3.55 15.59 8.59
2009 1 86.31 0.61 -11.29 -5.34 15.4 11.89
2009 2 19.48 1.31 -11.34 -5.02 19.19 12.65
2009 3 49.9 6 -4.97 0.51 39.49 10.96
2009 4 52.07 13.68 0.83 7.26 77.34 12.85
2009 5 90.81 19.51 5.4 12.45 123.21 14.1
2009 6 68.23 24.24 11.93 18.08 146.19 12.31
2009 7 97.21 26.37 13.7 20.03 163.32 12.67
2009 8 79.12 26.48 12.93 19.7 155.08 13.54
2009 9 127.62 23.31 10.3 16.8 114.01 13.01
2009 10 88.49 17.96 3.25 10.6 78.38 14.71
2009 11 37.4 9.71 -1.12 4.29 35.37 10.83
2009 12 106.53 1.76 -8.96 -3.6 17.37 10.72
2010 1 86.55 0.11 -11.5 -5.7 14.78 11.61
2010 2 25.28 0.13 -11.73 -5.8 17.44 11.86
2010 3 72.23 7.17 -4.56 1.3 42.61 11.73
2010 4 184.35 14.15 1.46 7.81 78.57 12.7
2010 5 100.75 19.19 5.13 12.16 121.84 14.06
2010 6 84.81 27.66 13.52 20.59 167.66 14.15
2010 7 63.82 26.25 13.73 19.99 162.1 12.51
2010 8 97.45 26.72 12.59 19.65 158.17 14.13
2010 9 139.94 22.78 9.96 16.37 111.74 12.82
2010 10 37.59 18.35 2.83 10.59 80.47 15.52
2010 11 164.94 9.55 -1.04 4.26 34.91 10.59
2010 12 88.39 2.49 -7.23 -2.37 17.97 9.72
2011 1 96.12 -0.46 -11.37 -5.91 14.07 10.9
2011 2 65.5 -0.04 -11.71 -5.88 17.81 11.68
2011 3 194.34 6.04 -3.25 1.4 38.54 9.29
2011 4 67.28 13.81 -0.26 6.77 80.02 14.07
2011 5 65.72 18.99 5.18 12.09 121.03 13.81
2011 6 80.34 24.26 10.7 17.48 151.06 13.55
2011 7 75.29 27.55 14.12 20.83 171.52 13.43
2011 8 125.15 25.11 12.71 18.91 144.7 12.41
2011 9 64.57 24.38 11.39 17.88 116.61 12.99
2011 10 12.21 17.86 3.73 10.79 76.5 14.13
2011 11 74.63 10.27 -0.62 4.83 35.9 10.89
2011 12 13.41 0.95 -8.25 -3.65 15.93 9.21
2012 1 121.27 1.53 -9.82 -4.14 16.49 11.35
2012 2 68.25 0.91 -10.19 -4.64 18.5 11.09
2012 3 40.59 5.57 -5.76 -0.1 38.8 11.32
2012 4 125.41 10.69 -0.09 5.3 65.29 10.77
2012 5 76.76 19.91 5.87 12.89 124.69 14.03
2012 6 93.06 26.45 12.83 19.64 160.46 13.62
2012 7 64.07 28.01 13.95 20.98 176.26 14.05
2012 8 57.54 26.61 11.92 19.26 159.58 14.68
2012 9 99.42 23.27 10.01 16.64 114.57 13.26
2012 10 109.9 17.99 4.54 11.26 76.68 13.45
